epoch,train_l1
1,0.14682011019438504
2,0.04042644299566746
3,0.02541954878717661
4,0.012678574882447719
5,0.010667285383678973
6,0.009012297065928578
7,0.008248078492470086
8,0.009455300699919462
9,0.007408693195320666
10,0.00709010568447411
11,0.006947070495225489
12,0.006996788554824889
13,0.006193802049383521
14,0.0062884996831417085
15,0.006165095344185829
16,0.005750955455005169
17,0.00619507851311937
18,0.006536127282306552
19,0.006417368920519948
20,0.006244665025733411
21,0.005678196391090751
22,0.0062008033227175475
23,0.0060157676390372216
24,0.005979768524412066
25,0.006058337427675724
26,0.0058228697325102986
27,0.005638044849038124
28,0.00504375105490908
29,0.005950555775780231
30,0.005268585998564958
31,0.005485202949494124
32,0.00543878584401682
33,0.005358155176509172
34,0.005330500891432166
35,0.005191667880862952
36,0.00547823614673689
37,0.004795966844540089
38,0.0047563326661475
39,0.005148928756825626
40,0.004868226095568389
41,0.005161673149559647
42,0.005562801640480757
43,0.004118529069237411
44,0.004241142419632524
45,0.00592481140512973
46,0.005161275186110288
47,0.005841189855709672
48,0.005114557137712836
49,0.00477970449719578
50,0.00420316063798964
