epoch,train_l1
1,0.13765007115900516
2,0.03543004382401705
3,0.018555000722408295
4,0.012818912714719773
5,0.010304261464625597
6,0.007462513749487698
7,0.008286095010116696
8,0.007805195986293256
9,0.007302401270717383
10,0.006932764519006014
11,0.007822930119000376
12,0.00699458627961576
13,0.006916797487065196
14,0.0070356402918696406
15,0.00684750092215836
16,0.006764384852722287
17,0.006683111046440899
18,0.006447808034718037
19,0.0060231492528691885
20,0.006445414568297565
21,0.005958228758536279
22,0.005244848290458321
23,0.005514286388643086
24,0.009113187626935542
25,0.0089331165375188
26,0.005861431073863059
27,0.007279610331170261
28,0.004859361427370459
29,0.0051324620121158656
30,0.005202859095297754
31,0.005511889704503119
32,0.005465724803507328
33,0.005382619029842317
34,0.005354687094222754
35,0.005295674037188292
36,0.005108330904040486
37,0.005031604815740138
38,0.005254294343758375
39,0.005081364950165153
40,0.004495200058445334
41,0.004995728938374668
42,0.004982671525795013
43,0.004056279722135514
44,0.00462170277023688
45,0.005764765061903745
46,0.003930464943405241
47,0.004092715650331229
48,0.0057587995519861575
49,0.004452399003785103
50,0.004487566193565726
