variant,seed,sample_id,family,NMSE,PSNR,SSIM,MAE,runtime_per_sample
F03_reference_surface_gated_film,2,cross_test_0009,cross,0.9986108941085005,32.88563657313267,0.6358943389455298,0.0007850206457078457,0.0021712430025218055
F03_reference_surface_gated_film,2,cross_test_0010,cross,0.9963583823142506,32.06336096400653,0.5908003461843393,0.0010377987055107951,0.002156746995751746
F03_reference_surface_gated_film,2,cross_test_0011,cross,0.9950710030539992,27.33561852742737,0.32092222671789433,0.0027073100209236145,0.002257368993014097
F03_reference_surface_gated_film,2,cross_test_0012,cross,0.995081423079123,31.688016754326632,0.5697296920237109,0.0010390019742771983,0.002297054001246579
F03_reference_surface_gated_film,2,cross_test_0013,cross,0.9939040531980893,31.68879613815251,0.5701128758260728,0.0011637419229373336,0.002185399003792554
F03_reference_surface_gated_film,2,cross_test_0014,cross,0.998203029091209,27.71133519837676,0.3391790513927776,0.00207496527582407,0.0021702200028812513
F03_reference_surface_gated_film,2,L_shape_test_0000,L-shape,0.9932134759849905,26.201747971768,0.26369568199117543,0.003130494151264429,0.002163910001399927
F03_reference_surface_gated_film,2,L_shape_test_0001,L-shape,0.995359022763514,27.683656077079164,0.33809125497509246,0.0021327000577002764,0.0024587090010754764
F03_reference_surface_gated_film,2,L_shape_test_0002,L-shape,0.9943867289258136,27.305367566058656,0.318314084229252,0.002581637119874358,0.002175004003220238
F03_reference_surface_gated_film,2,L_shape_test_0003,L-shape,0.9952492047315649,27.508980392535737,0.3272416081291096,0.002478622132912278,0.0021624939981848
F03_reference_surface_gated_film,2,L_shape_test_0004,L-shape,0.9968694255408649,25.7940023248722,0.2383446857025144,0.003350153099745512,0.0021798910020152107
F03_reference_surface_gated_film,2,L_shape_test_0005,L-shape,0.9961423494476874,27.156505374620114,0.3097487922716121,0.002492875326424837,0.0021667650144081563
F03_reference_surface_gated_film,2,L_shape_test_0006,L-shape,0.9976118877802629,31.171464323649328,0.5391050330432535,0.0011261971667408943,0.0022333719971356913
F03_reference_surface_gated_film,2,L_shape_test_0007,L-shape,0.9957035204387512,27.018220828317105,0.3005598792111366,0.002734372392296791,0.002905201996327378
F03_reference_surface_gated_film,2,L_shape_test_0008,L-shape,0.9983402708661135,30.48162247025109,0.4989857000133825,0.0012595119187608361,0.002234756000689231
F03_reference_surface_gated_film,2,L_shape_test_0009,L-shape,0.9942645141532243,26.428220362952473,0.27173877283643033,0.0030528362840414047,0.002166076999856159
F03_reference_surface_gated_film,2,L_shape_test_0010,L-shape,0.99584314046842,30.62054285146441,0.5079540357500731,0.0012222640216350555,0.002228130993898958
F03_reference_surface_gated_film,2,L_shape_test_0011,L-shape,0.9984263622405887,33.386683249370456,0.6619359240986826,0.000741977768484503,0.0021742460085079074
F03_reference_surface_gated_film,2,L_shape_test_0012,L-shape,0.9956686882724782,26.777190437201348,0.2888995415020604,0.002670863177627325,0.002168405000702478
F03_reference_surface_gated_film,2,L_shape_test_0013,L-shape,0.9978124652240644,27.27170400932367,0.3126652591803397,0.002569745294749737,0.002697306001209654
F03_reference_surface_gated_film,2,L_shape_test_0014,L-shape,0.9977573201134305,32.20254850480142,0.5980398185958259,0.000990052241832018,0.0021741009986726567
F03_reference_surface_gated_film,2,L_shape_test_0015,L-shape,0.9959697836555644,25.883162040172834,0.2446370497332979,0.003168469527736306,0.002231758990092203
F03_reference_surface_gated_film,2,L_shape_test_0016,L-shape,0.9966529678591329,27.42531436586997,0.3216262155639106,0.0024666760582476854,0.002270350989419967
F03_reference_surface_gated_film,2,L_shape_test_0017,L-shape,0.9954252890800982,26.320034694763102,0.2658892565927749,0.0030802469700574875,0.0021534989937208593
F03_reference_surface_gated_film,2,L_shape_test_0018,L-shape,0.9968633871622526,26.213297115491553,0.257510371464363,0.003177076578140259,0.0021759039955213666
F03_reference_surface_gated_film,2,L_shape_test_0019,L-shape,0.9958557187144568,33.34804425710246,0.6605273105019919,0.0008061949047259986,0.0022506559907924384
F03_reference_surface_gated_film,2,double_line_test_0000,double-line,0.9974546066496562,26.24363521512521,0.26112785360357177,0.0029180028941482306,0.0021796020009787753
F03_reference_surface_gated_film,2,double_line_test_0001,double-line,0.9938686317101463,26.663820810717752,0.2857370232862096,0.0030833075288683176,0.002200282004196197
F03_reference_surface_gated_film,2,double_line_test_0002,double-line,0.9999761041314809,31.24593487915755,0.5426198326014348,0.001123278052546084,0.0022011140099493787
F03_reference_surface_gated_film,2,double_line_test_0003,double-line,0.994611973032516,25.650751404855143,0.229549681179257,0.0036182354670017958,0.002195659006247297
F03_reference_surface_gated_film,2,double_line_test_0004,double-line,0.9950635198902315,25.916615071982513,0.24357141389503376,0.0035001104697585106,0.00223441599518992
F03_reference_surface_gated_film,2,double_line_test_0005,double-line,0.9991973432896415,25.99778533859289,0.24661814476879476,0.003171396441757679,0.0023002340021776035
F03_reference_surface_gated_film,2,double_line_test_0006,double-line,0.993559235588632,25.330838469015628,0.2254142924507838,0.00393253518268466,0.0021855139930266887
F03_reference_surface_gated_film,2,double_line_test_0007,double-line,0.9928187378966066,31.97370726214793,0.5861733058357905,0.0010658751707524061,0.002197095993324183
F03_reference_surface_gated_film,2,double_line_test_0008,double-line,0.9994473658355246,28.36989485308111,0.3758972472460136,0.0019647616427391768,0.0023336370068136603
F03_reference_surface_gated_film,2,double_line_test_0009,double-line,0.9968631569736942,27.983696695459656,0.3517114200180158,0.0022620316594839096,0.0021663730003638193
F03_reference_surface_gated_film,2,double_line_test_0010,double-line,0.9972117078565318,26.35267001071844,0.265985037271595,0.00297091924585402,0.0025596480118110776
F03_reference_surface_gated_film,2,double_line_test_0011,double-line,0.9969360426206944,27.99552505726541,0.35218917755241574,0.0022136750631034374,0.002299868006957695
F03_reference_surface_gated_film,2,double_line_test_0012,double-line,0.9955082750269348,30.668326439055946,0.508943267594663,0.0013539997162297368,0.0021943360043223947
F03_reference_surface_gated_film,2,double_line_test_0013,double-line,0.9966756920427108,25.026860295266275,0.2004418709094936,0.004027289804071188,0.0022377700079232454
F03_reference_surface_gated_film,2,double_line_test_0014,double-line,0.9968723154405927,25.791572880749705,0.23952484502698915,0.0035258319694548845,0.0021698559867218137
F03_reference_surface_gated_film,2,small_rect_edge_test_0000,small_rect_edge,0.9950571667651761,29.91038796313157,0.4668232587462581,0.0013256281381472945,0.002167667989851907
F03_reference_surface_gated_film,2,small_rect_edge_test_0001,small_rect_edge,0.9949947387854868,30.818961423229602,0.5195243008361452,0.0012237572809681296,0.0028461980109568685
F03_reference_surface_gated_film,2,small_rect_edge_test_0002,small_rect_edge,0.9979000089737895,27.73096873109338,0.3408944088560201,0.002053614240139723,0.002245187002699822
F03_reference_surface_gated_film,2,small_rect_edge_test_0003,small_rect_edge,0.9960052330670328,30.5265622275242,0.5020587943845348,0.0012892576633021235,0.0021657500037690625
F03_reference_surface_gated_film,2,small_rect_edge_test_0004,small_rect_edge,0.9927300309911032,29.183045446139246,0.4263834845829267,0.0018176947487518191,0.0021733739995397627
F03_reference_surface_gated_film,2,small_rect_edge_test_0005,small_rect_edge,0.9962567689025326,29.47800496428707,0.4525440395861072,0.0014852009480819106,0.002158803996280767
F03_reference_surface_gated_film,2,small_rect_edge_test_0006,small_rect_edge,0.99837533342784,29.972233019729476,0.46870694656093037,0.0014010528102517128,0.0021960909944027662
F03_reference_surface_gated_film,2,small_rect_edge_test_0007,small_rect_edge,0.9997048857639544,29.07896298041682,0.41624662327432077,0.0015812291530892253,0.002756326997769065
F03_reference_surface_gated_film,2,small_rect_edge_test_0008,small_rect_edge,0.9952401634986212,28.442897949896665,0.38461095991021027,0.001947757788002491,0.002192012994782999
F03_reference_surface_gated_film,2,small_rect_edge_test_0009,small_rect_edge,0.9975002039212725,30.9066829740991,0.5239877738684102,0.0011675620917230844,0.0022134239989100024
