variant,seed,bin,n,NMSE,MAE,SSIM
R01_rsbfilm_env_absDelta,2,abs_Pcyc_gt_0p25,100,0.9909670400738544,0.8267840987443924,0.5597061674502831
R01_rsbfilm_env_absDelta,2,abs_Pcyc_le_0p25,100,0.9910931698799702,0.834798485962386,0.7547579593523085
R01_rsbfilm_env_absDelta,2,large,100,0.9912732781441421,0.8297774659262763,0.7218483456872755
R01_rsbfilm_env_absDelta,2,medium,100,0.9905733726222443,0.8297336494922638,0.7253245763162137
R01_rsbfilm_env_absDelta,2,small,100,0.9911390019791949,0.8299953508377075,0.7057903730949743
R02_rsbfilm_env_maxPcycDelta,0,abs_Pcyc_gt_0p25,100,0.9902047671549284,0.8264293169975281,0.55980534947283
R02_rsbfilm_env_maxPcycDelta,0,abs_Pcyc_le_0p25,100,0.9892355155911154,0.8340085794016258,0.7551047472009143
R02_rsbfilm_env_maxPcycDelta,0,large,100,0.9902398752843499,0.8294002762948623,0.7220102978402971
R02_rsbfilm_env_maxPcycDelta,0,medium,100,0.9908566961967538,0.8298294079303742,0.7251515338473175
R02_rsbfilm_env_maxPcycDelta,0,small,100,0.9887280362753568,0.8290051484107971,0.706223874880723
R02_rsbfilm_env_maxPcycDelta,1,abs_Pcyc_gt_0p25,100,0.9930791976223471,0.8276707488298416,0.558837220020554
R02_rsbfilm_env_maxPcycDelta,1,abs_Pcyc_le_0p25,100,0.9918929786415849,0.8351425620698437,0.7545989483980747
R02_rsbfilm_env_maxPcycDelta,1,large,100,0.9934577928401512,0.8307092821959293,0.7212566413824839
R02_rsbfilm_env_maxPcycDelta,1,medium,100,0.992382240516159,0.8305153709650039,0.7247990619573709
R02_rsbfilm_env_maxPcycDelta,1,small,100,0.9923013562684239,0.8305037921667099,0.7055261409937255
R02_rsbfilm_env_maxPcycDelta,2,abs_Pcyc_gt_0p25,100,0.9904817358659997,0.8265523105859757,0.5598374261730723
R02_rsbfilm_env_maxPcycDelta,2,abs_Pcyc_le_0p25,100,0.989984529362859,0.8343230860749471,0.7550242880504989
R02_rsbfilm_env_maxPcycDelta,2,large,100,0.9908350510942757,0.8295959860387475,0.7219356003861861
R02_rsbfilm_env_maxPcycDelta,2,medium,100,0.9902850706229779,0.8296008384227753,0.7253124754133369
R02_rsbfilm_env_maxPcycDelta,2,small,100,0.9901846885495668,0.8295133543014527,0.7061053597705418
R03_rsbfilm_env_avgPcycDelta,0,abs_Pcyc_gt_0p25,100,0.9861320390310957,0.8246833276748657,0.5614246987053462
R03_rsbfilm_env_avgPcycDelta,0,abs_Pcyc_le_0p25,100,0.985040392017681,0.8322040752037284,0.7560753356892875
R03_rsbfilm_env_avgPcycDelta,0,large,100,0.9857882008042025,0.8275106639573069,0.7231292739783535
R03_rsbfilm_env_avgPcycDelta,0,medium,100,0.9874629152871308,0.8283631175756454,0.726076792394494
R03_rsbfilm_env_avgPcycDelta,0,small,100,0.9846510724352444,0.8272733765840531,0.7073442453433856
R03_rsbfilm_env_avgPcycDelta,1,abs_Pcyc_gt_0p25,100,0.9859500452534489,0.8246004730463028,0.5617028201560256
R03_rsbfilm_env_avgPcycDelta,1,abs_Pcyc_le_0p25,100,0.9825358071483236,0.8310927521322191,0.7566092824724285
R03_rsbfilm_env_avgPcycDelta,1,large,100,0.9857299857990182,0.8274264239301585,0.7232503358823118
R03_rsbfilm_env_avgPcycDelta,1,medium,100,0.9867867091789776,0.8281012123823166,0.7264262654707917
R03_rsbfilm_env_avgPcycDelta,1,small,100,0.9824556520369281,0.8263942015171051,0.70784904292425
R03_rsbfilm_env_avgPcycDelta,2,abs_Pcyc_gt_0p25,100,0.981397194021126,0.8227039957046509,0.563811543535482
R03_rsbfilm_env_avgPcycDelta,2,abs_Pcyc_le_0p25,100,0.9803636320201228,0.8301729074458486,0.7573450542718035
R03_rsbfilm_env_avgPcycDelta,2,large,100,0.9811929898744711,0.825493867349143,0.7245014235995795
R03_rsbfilm_env_avgPcycDelta,2,medium,100,0.981117975479028,0.8257933586835862,0.7278840229025804
R03_rsbfilm_env_avgPcycDelta,2,small,100,0.9807495437277403,0.8254875499010086,0.7088054896984568
R04_rsbfilm_env_productPcycDelta,0,abs_Pcyc_gt_0p25,100,0.9860496648961922,0.8246999847888946,0.5614544826387474
R04_rsbfilm_env_productPcycDelta,0,abs_Pcyc_le_0p25,100,0.9839400971699989,0.8317390962974313,0.756317291368179
R04_rsbfilm_env_productPcycDelta,0,large,100,0.9860895594941271,0.8276811314351631,0.7231025362022432
R04_rsbfilm_env_productPcycDelta,0,medium,100,0.9869972527708124,0.8282099884748458,0.7261649520241688
R04_rsbfilm_env_productPcycDelta,0,small,100,0.9835438418127189,0.8268353366851806,0.7076032100164911
R04_rsbfilm_env_productPcycDelta,1,abs_Pcyc_gt_0p25,100,0.981067828733522,0.8225430750846863,0.5641320438512201
R04_rsbfilm_env_productPcycDelta,1,abs_Pcyc_le_0p25,100,0.9782084361371228,0.8292944013457937,0.7578472278571228
R04_rsbfilm_env_productPcycDelta,1,large,100,0.9807373732128631,0.8253406713707279,0.7247347656712406
R04_rsbfilm_env_productPcycDelta,1,medium,100,0.9814366901443298,0.8258787298202515,0.7280906403488081
R04_rsbfilm_env_productPcycDelta,1,small,100,0.9784137012965053,0.8246471101045608,0.7093772913838441
R04_rsbfilm_env_productPcycDelta,2,abs_Pcyc_gt_0p25,100,0.9925813147310768,0.8274708324670792,0.5587747062658688
R04_rsbfilm_env_productPcycDelta,2,abs_Pcyc_le_0p25,100,0.9916983916390928,0.8350176590005147,0.7545613107475306
R04_rsbfilm_env_productPcycDelta,2,large,100,0.992884275718967,0.8304821379256971,0.7212388118085247
R04_rsbfilm_env_productPcycDelta,2,medium,100,0.9924808251824753,0.8305354565382004,0.7246789283537436
R04_rsbfilm_env_productPcycDelta,2,small,100,0.9922646231598574,0.8304599964618683,0.705499495448002
R05_rsbfilm_env_softPcyc,0,abs_Pcyc_gt_0p25,100,0.9785029803481291,0.8214352768659592,0.5645198894835578
R05_rsbfilm_env_softPcyc,0,abs_Pcyc_le_0p25,100,0.9757500415893682,0.8282645584381733,0.7582444607649295
R05_rsbfilm_env_softPcyc,0,large,100,0.978164669404746,0.8242631036825855,0.7251504149571936
R05_rsbfilm_env_softPcyc,0,medium,100,0.9802269534988697,0.8253029227256775,0.7279853244191921
R05_rsbfilm_env_softPcyc,0,small,100,0.975556087327059,0.8234058278799057,0.7098090757156161
R05_rsbfilm_env_softPcyc,1,abs_Pcyc_gt_0p25,100,0.9981746602292901,0.8298339921236039,0.5564416082587963
R05_rsbfilm_env_softPcyc,1,abs_Pcyc_le_0p25,100,0.9980855144583735,0.8377771371418667,0.7530308287797568
R05_rsbfilm_env_softPcyc,1,large,100,0.9982367734293577,0.8327561791497048,0.7197908594162368
R05_rsbfilm_env_softPcyc,1,medium,100,0.9981352908961657,0.8329300510883332,0.7231275258815522
R05_rsbfilm_env_softPcyc,1,small,100,0.9980795717155821,0.8329062217473984,0.7037610520108837
R05_rsbfilm_env_softPcyc,2,abs_Pcyc_gt_0p25,100,0.9914815178997357,0.8269319093227386,0.5594323740814737
R05_rsbfilm_env_softPcyc,2,abs_Pcyc_le_0p25,100,0.9910132277245468,0.8347363687053169,0.7547738779231264
R05_rsbfilm_env_softPcyc,2,large,100,0.9913383881003003,0.829759312398506,0.721759101660568
R05_rsbfilm_env_softPcyc,2,medium,100,0.9914281830045393,0.8300851505994796,0.7250055383739761
R05_rsbfilm_env_softPcyc,2,small,100,0.9909582376169985,0.8299080175161362,0.705792658533415
