ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Unseen-Parameter OOD,unseen_param_ood,R00_rsbfilm_sincos_env_absPcyc,0,0.9791149483152439,27.08625695361939,0.33435723451089716,0.004181682909838855,0.5585598093597218,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R00_rsbfilm_sincos_env_absPcyc,1,0.9954309553405061,27.01414922127892,0.3043770054021555,0.0025189871957991272,0.558570429119718,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R00_rsbfilm_sincos_env_absPcyc,2,0.9856508200336731,27.05708093050595,0.3121771324544041,0.0026156665303278715,0.5585680029405922,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R01_rsbfilm_env_absDelta,0,1.0060359047064362,26.968174134375435,0.309814666418981,0.00336287175770849,0.5585654502095713,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R01_rsbfilm_env_absDelta,1,0.9947595445497632,27.017081705437946,0.30438273164231444,0.002483355806907639,0.5585604304503068,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R01_rsbfilm_env_absDelta,2,0.9919966073779349,27.029159495849175,0.3082053566571709,0.0026570839923806488,0.5585629984203843,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R02_rsbfilm_env_maxPcycDelta,0,1.0053149485300488,26.97126522926898,0.3107312890545184,0.0035674363397993148,0.5585648923210101,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R02_rsbfilm_env_maxPcycDelta,1,0.9933540801841988,27.023230524071643,0.3053969772949494,0.00248335208860226,0.5585597251301806,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R02_rsbfilm_env_maxPcycDelta,2,0.9929446182179728,27.025028181126178,0.30626387431562896,0.0025304883415810764,0.5585577717603882,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R03_rsbfilm_env_avgPcycDelta,0,1.0073277764144413,26.96261801964922,0.3135988697878343,0.004304633173160255,0.5585684019004111,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R03_rsbfilm_env_avgPcycDelta,1,0.9894631203531473,27.0403148513223,0.3097398919352233,0.0025938059319742025,0.558564653339563,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,R03_rsbfilm_env_avgPcycDelta,2,0.9823841926448903,27.07152759184049,0.3146883114663708,0.002637775328475982,0.5585541339598421,100,evaluated
