dataset,sample_id,family,model,NMSE,PSNR,SSIM,runtime,speedup_vs_BP
Main Test,cross_test_0000,cross,Ours-PC-P2A,0.8464414312710273,32.90439524498741,0.6868386054512028,0.2779751280322671,7.101429752121964
Main Test,cross_test_0001,cross,Baseline-Ours,0.7392629155710146,27.81268504425092,0.502253666334274,0.36666908845771107,5.383657653993713
Main Test,cross_test_0001,cross,Ours-PC-P1,0.7517694579037209,27.73982727316828,0.49193263854291464,0.3699869681149721,5.335379390835285
Main Test,cross_test_0001,cross,Ours-PC-P2A,0.7607734829446665,27.688120604157543,0.47922424718394097,0.37103725015185773,5.3202767208692086
Main Test,cross_test_0002,cross,Baseline-Ours,0.8829770885941711,30.905493899162582,0.5647747532382461,0.26799614037852737,7.3658554998966626
Main Test,cross_test_0002,cross,Ours-PC-P1,0.8554579197203455,31.043001838710182,0.5798378652742671,0.2707816339097917,7.2900839545708624
Main Test,cross_test_0002,cross,Ours-PC-P2A,0.8448011168842549,31.09744364329692,0.5852493880340855,0.2706060060299933,7.294815342492651
Main Test,cross_test_0003,cross,Baseline-Ours,0.8076134098745416,28.56086555005655,0.4937352270495635,0.43043082844931635,4.586151163172776
Main Test,cross_test_0003,cross,Ours-PC-P1,0.8182139633740246,28.504232084481927,0.49313452980083733,0.4332733361516148,4.5560635281454
Main Test,cross_test_0003,cross,Ours-PC-P2A,0.8083911635280717,28.55668532318986,0.49157248502284556,0.4331554078962654,4.557303934275256
Main Test,cross_test_0004,cross,Baseline-Ours,0.77675287342251,28.962860568609308,0.5280373316130121,0.38315833624918016,5.151971542319478
Main Test,cross_test_0004,cross,Ours-PC-P1,0.778509414217961,28.953050522776387,0.5315986745073372,0.38602231070399284,5.113748065385682
Main Test,cross_test_0004,cross,Ours-PC-P2A,0.7805020342313678,28.94194875827948,0.5209815835949698,0.3864048710092902,5.108685196959624
Main Test,cross_test_0005,cross,Baseline-Ours,0.9332233295863702,31.464856009147315,0.6315014299624129,0.3005375725636259,6.568299689518321
Main Test,cross_test_0005,cross,Ours-PC-P1,0.9187783017067181,31.532604486806548,0.6277849796309936,0.303959958255291,6.4943450311317195
Main Test,cross_test_0005,cross,Ours-PC-P2A,0.8771916894970819,31.733766575504568,0.6378581202065536,0.303834977094084,6.497016450963078
Main Test,cross_test_0006,cross,Baseline-Ours,0.7150371921424605,30.176956264921422,0.5823214953748725,0.30674089639913293,6.435466766027988
