variant,seed,epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
F04_dual_path_film,1,1,0.11819755371659994,0.046841864402477555,1.0224266259372234,2.8723700046539307
F04_dual_path_film,1,2,0.036675314623862504,0.027104210395079393,1.0173690965771676,2.182321786880493
F04_dual_path_film,1,3,0.0236756425909698,0.020071169934593715,1.3996095272898674,2.2160661220550537
F04_dual_path_film,1,4,0.019298874158412218,0.015532998726345025,1.606509357392788,2.289001703262329
F04_dual_path_film,1,5,0.016355328038334848,0.01902894962292451,1.4567794328927994,2.246616840362549
F04_dual_path_film,1,6,0.016721504060551524,0.014900037087500095,1.834530222117901,2.406090497970581
F04_dual_path_film,1,7,0.016367207020521163,0.012590392492711544,1.9185910055041313,2.313967227935791
F04_dual_path_film,1,8,0.01496028414927423,0.014479097623664599,1.8466064593195914,2.302612543106079
F04_dual_path_film,1,9,0.013659687801264227,0.012557965488387989,1.5742158713936805,2.2955751419067383
F04_dual_path_film,1,10,0.012241592202335595,0.011930561552827176,1.5889495715498925,2.2013437747955322
F04_dual_path_film,1,11,0.014685478303581476,0.011650358684934102,1.9187246039509773,2.3804352283477783
F04_dual_path_film,1,12,0.014105113791301846,0.010984129952983214,1.7227650916576385,2.337141990661621
F04_dual_path_film,1,13,0.01290425312705338,0.017275970070981063,1.720521557033062,2.273326873779297
F04_dual_path_film,1,14,0.011650421507656574,0.014251926842217263,1.7230740535259246,2.317040205001831
F04_dual_path_film,1,15,0.011217928514815867,0.010925001894625334,1.719996192753315,2.226862907409668
F04_dual_path_film,1,16,0.011112937536090613,0.011917372735647054,1.5536391473561526,2.2624897956848145
F04_dual_path_film,1,17,0.01159606452099979,0.010020937269123701,1.7406640613079072,2.32150936126709
F04_dual_path_film,1,18,0.010444692624732852,0.011005100722496327,1.8011500036716461,2.137838840484619
F04_dual_path_film,1,19,0.010211194921284915,0.010109160525294451,1.7906574803590773,2.1570096015930176
F04_dual_path_film,1,20,0.008752833651378751,0.00862414536711115,1.8090769332647323,2.252279281616211
F04_dual_path_film,1,21,0.01026464166585356,0.009003696354249349,1.9412005804479122,2.337374448776245
F04_dual_path_film,1,22,0.008099750950932502,0.009040204414094869,1.7615747871994971,2.3637657165527344
F04_dual_path_film,1,23,0.009775331211276352,0.01364254578948021,2.03285436630249,2.3148646354675293
F04_dual_path_film,1,24,0.009654429294168949,0.007526475255592511,1.8513840222358704,2.2519655227661133
F04_dual_path_film,1,25,0.0076333237858489155,0.0069639443491513915,1.887491198927164,2.1932013034820557
F04_dual_path_film,1,26,0.007534744064323604,0.007808749492351825,1.940513048171997,2.1944169998168945
F04_dual_path_film,1,27,0.007465748959220946,0.004858096631673666,1.6774935260415078,2.186870813369751
F04_dual_path_film,1,28,0.007616413189098239,0.0054517797409341885,1.6498130376636981,2.2026493549346924
F04_dual_path_film,1,29,0.006471532457508147,0.0059071575434735185,1.57640880048275,2.2094428539276123
F04_dual_path_film,1,30,0.006542900549247861,0.006643552870418017,1.679867105036974,2.167954921722412
F04_dual_path_film,1,31,0.0053604961931705475,0.005719766737176822,1.6973182559013367,2.159722089767456
F04_dual_path_film,1,32,0.005270196998026222,0.0041224102203089455,1.7231746491789819,2.115478754043579
F04_dual_path_film,1,33,0.006157955229282379,0.009812142771597091,1.8392048889398576,2.2047066688537598
F04_dual_path_film,1,34,0.006065567205660045,0.012023171123403769,1.7401882794499397,2.162170171737671
F04_dual_path_film,1,35,0.0054776746034622195,0.005277620556835945,1.4996760220825671,2.1560068130493164
F04_dual_path_film,1,36,0.004868032112717628,0.003578022928335346,1.5520510959625244,2.1179022789001465
F04_dual_path_film,1,37,0.0058247604966163635,0.0040262311052244445,1.6165787026286125,2.1079704761505127
F04_dual_path_film,1,38,0.004435463384725153,0.0053169402437141305,1.5894134429097175,2.0043394565582275
F04_dual_path_film,1,39,0.005360721980687231,0.005663121513162668,1.6506643813848496,2.103947639465332
F04_dual_path_film,1,40,0.00511793969431892,0.004143099676674375,1.5578988744318485,2.084430456161499
F04_dual_path_film,1,41,0.004676646555308253,0.006358537608041213,1.6555029958486558,2.0724685192108154
F04_dual_path_film,1,42,0.004917718179058284,0.007877422639956841,1.5121350041031838,2.0749428272247314
F04_dual_path_film,1,43,0.00613136168802157,0.004666051504990229,1.6619723057746887,2.103499412536621
F04_dual_path_film,1,44,0.004567272469867021,0.006667111749545886,1.5478354835510253,2.0089592933654785
F04_dual_path_film,1,45,0.004729931107722223,0.004606306087225676,1.6390472236275673,1.9986841678619385
F04_dual_path_film,1,46,0.004002862190827727,0.0041577082592993975,1.572499580681324,1.954698920249939
F04_dual_path_film,1,47,0.004522221321240067,0.006175804668321059,1.4394095540046692,1.9797897338867188
F04_dual_path_film,1,48,0.005977511974051595,0.0031110356346918987,1.561446095854044,1.988732933998108
F04_dual_path_film,1,49,0.004871366817969829,0.005887637452150767,1.4836266553401947,1.9789434671401978
F04_dual_path_film,1,50,0.005074004193302244,0.0042468936075098235,1.523087730705738,1.980011224746704
