epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.030866300240159034,0.016490596059996348,0.5942429794371128,1.1741492748260498
2,0.01412251497618854,0.01262246545117635,0.6007846171408892,1.0076920986175537
3,0.012382910619489849,0.011198790564846534,0.6516286100819707,1.061321496963501
4,0.0074754399294033646,0.005351094367842262,0.7073431560024619,1.0406825542449951
5,0.00477863457519561,0.004313275809041583,0.6625648275017738,0.9629698395729065
6,0.004205194055102766,0.003968071890994906,0.7322402917034924,0.9784197211265564
7,0.003893287794198841,0.00362722804913154,0.708076391518116,0.9816715121269226
8,0.003607570987660438,0.0035476811373463045,0.7180738862976432,1.0191532373428345
9,0.0033849877770990135,0.003461604776720588,0.6912208275124431,1.0232243537902832
10,0.0033975781803019345,0.0033035853053801334,0.7838882979005575,1.0557622909545898
11,0.003297055484727025,0.003287261280302818,0.9061430525779725,1.0316723585128784
12,0.0030968336830846967,0.0030604834811618696,0.9029877233505249,1.0086135864257812
13,0.0029720327246468515,0.0031555292662233114,0.8695250189304352,1.0131453275680542
14,0.002806297999341041,0.0026999965596657535,0.7654496055841445,1.0327351093292236
15,0.0026138990779872983,0.002700976337879323,0.7707236061990261,0.9945937991142273
16,0.002617517268517986,0.002941725918879876,0.9052661442756653,1.0148870944976807
17,0.002597362019587308,0.0024295760175356497,0.8939612352848053,1.0302292108535767
18,0.002467359205475077,0.0024166011179868993,0.896084463596344,1.009781002998352
19,0.0023654020635876806,0.0025630594016267704,0.8217960768938064,0.9888808131217957
20,0.0023006961739156393,0.0021893045094867167,0.8873852907121181,1.0062212944030762
21,0.002303648922825232,0.0021483752195938276,0.8877609276771545,1.0071020126342773
22,0.0022428667801432313,0.002193828382027837,0.8308383289724588,1.075987696647644
23,0.0021769352944102137,0.0021931231021881104,0.8806836187839509,1.039669156074524
24,0.002082001423696056,0.002147986822260114,0.8827448290586472,0.9721342325210571
25,0.002087294077500701,0.002067517775755662,0.8664107221364975,1.0246539115905762
26,0.002080486586783081,0.002191703193462812,0.8779416292905807,1.0036225318908691
27,0.0020149070175830273,0.0020303729509648224,0.8874490129947662,1.0195531845092773
28,0.002055393874179572,0.002030376076268462,0.8650084073841572,1.0299965143203735
29,0.0020720293233171105,0.0019313039061111899,0.8647396144270897,1.0384137630462646
30,0.001957430256297812,0.002478145770370387,0.8785438168048859,1.021153211593628
31,0.0019319409038871527,0.0018038205677070296,0.8762544375658036,1.006238341331482
32,0.0018996462435461581,0.0017992777239459639,0.8819099467992783,1.0099635124206543
33,0.0018357755744364112,0.0022356566041707993,0.6555129192769528,1.0147782564163208
34,0.0018752799613866956,0.001948290325414676,0.895482761412859,1.060708999633789
35,0.0018876052112318576,0.0018111906963615464,0.8867468482255936,1.0154296159744263
36,0.0018878348905127496,0.0018998013558582617,0.8833084636926651,1.0324673652648926
37,0.001821934668114409,0.001648613300998337,0.787983620353043,1.0428625345230103
38,0.00185771569958888,0.001822744460346607,0.7532388405501842,1.0730886459350586
39,0.0019442979409359396,0.001709756947373255,0.8694608248025179,1.0816574096679688
40,0.0017938242317177356,0.0017856178276885587,0.8275030858814716,1.008783221244812
41,0.0017718012363184244,0.0016848882839370233,0.9002672958374024,1.0196729898452759
42,0.0017760513501707464,0.0017281676141115336,0.8931620126962662,1.020650863647461
43,0.0017363059706985951,0.0020139798826466384,0.8101378585398197,1.0225791931152344
44,0.0017742951132822783,0.001730781738073207,0.801632279343903,1.0525031089782715
45,0.001753247018205002,0.0017246558921984755,0.8918495672941208,1.0364910364151
46,0.001743422239087522,0.0016792826623154373,0.9174299401044845,1.013189673423767
47,0.0017001662094844505,0.00199617613823368,0.8995221126079559,0.9997299313545227
48,0.0017548202874604613,0.0017447784372891944,0.8897603285312653,1.032741665840149
49,0.0017606597591657191,0.002711716779650977,0.8982815480232239,1.035783290863037
50,0.0018185886822175235,0.0016714518379348402,0.8441715213656426,1.031896948814392
