epoch,train_l1
1,0.046221568323671816
2,0.01180215655360371
3,0.007824166808277369
4,0.007214943817816674
5,0.00580696677789092
6,0.006344551546499133
7,0.005575969938654453
8,0.00613501072395593
9,0.00473440496949479
10,0.005282263837289065
11,0.004729024961125106
12,0.0045079039689153435
13,0.004600761048495769
14,0.004703622865490615
15,0.004290658989921212
16,0.00478914672974497
17,0.004331173116806895
18,0.004271782801952213
19,0.0037828101823106407
20,0.004066009488888085
21,0.00338013926288113
22,0.003937205825932324
23,0.0032664184761233626
24,0.0029673666751477866
25,0.0030910440697334706
26,0.0030692652880679816
27,0.0030848275544121864
28,0.003080923097440973
29,0.003279205528087914
30,0.00286248417571187
31,0.002935651515144855
32,0.0028194491006433963
33,0.0029607576702255756
34,0.0030896282638423144
35,0.0028862914128694682
36,0.0028595280984882263
37,0.0032133219577372076
38,0.002828140076017007
39,0.0025162408233154565
40,0.002848537026438862
41,0.0031969224044587465
42,0.0035164447070565076
43,0.003636236866004765
44,0.002744920275872573
45,0.0026096796803176405
46,0.0024592033692169934
47,0.0025017777539324015
48,0.0024056863936129957
49,0.0023977810994256286
50,0.0024630553217139094
