epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.030933691058307886,0.016601294207458313,0.6299469041079283,1.1741875410079956
2,0.014262661561369896,0.01269926281216053,0.5415741355344653,0.9503732323646545
3,0.012405348694883286,0.012413756492046209,0.5871939814649523,0.9579168558120728
4,0.010293534938246012,0.006915649470801537,0.45387531112879514,0.9454719424247742
5,0.006064251693896949,0.005310315513410247,0.584005118533969,0.9847853779792786
6,0.005229323580861092,0.00512399198487401,0.5988528360426426,1.0191271305084229
7,0.004751259763725102,0.00429329568018707,0.8757423222064972,1.0150153636932373
8,0.00424617656506598,0.0037829192319455054,0.8255349100381136,1.0147900581359863
9,0.0037016636691987515,0.003472626657010271,0.5535018053650856,0.9579140543937683
10,0.003596611153334379,0.0034674944069523076,0.6407957210019231,1.0851378440856934
11,0.00344138368498534,0.0033647468886696375,0.8285087640583515,0.9955061674118042
12,0.003279930599965155,0.0030861710413144184,0.8709112936258316,0.9901682138442993
13,0.00315122646978125,0.0029548037295731213,0.8538444149494171,0.9691823720932007
14,0.0029939731396734716,0.003061912219541577,0.8456186825037002,0.960365355014801
15,0.0028868315136060117,0.0026795532500657896,0.8458790582418442,0.9492300152778625
16,0.002755354639375582,0.002642219071276486,0.6548325035721063,1.0222842693328857
17,0.002710669176885858,0.002822606752698238,0.7620770243555307,1.0117002725601196
18,0.00262489446438849,0.0026715553741758834,0.8463920730352402,0.9892361164093018
19,0.0025995991728268563,0.002463344735308335,0.8133502823114395,1.0290333032608032
20,0.002419049273012206,0.00228981005672652,0.6593587041273713,0.9653720259666443
21,0.0023748083226382733,0.0022428408533764575,0.6201696459203958,0.9969464540481567
22,0.002453714637085795,0.0024711526930332184,0.7691793038323521,1.0033535957336426
23,0.002495435535674915,0.002362889443667462,0.8100935293734074,0.984775722026825
24,0.002181861948920414,0.002152794927286987,0.5615299409255385,0.9796044826507568
25,0.0022728397557511926,0.0023195038083940744,0.8301422265172005,0.9927996397018433
26,0.002345767536899075,0.0024493095787385334,0.8554986353218555,1.0060501098632812
27,0.0022674490825738756,0.0020668196957558393,0.8491307611763478,0.9988258481025696
28,0.0022131853096652777,0.002012577937701001,0.8580395077168942,1.022566795349121
29,0.0020106250629760326,0.0020158895595858875,0.5848389706015586,0.9362974166870117
30,0.002139597277855501,0.002268683586197977,0.8314928179979324,1.016318440437317
31,0.002155341429170221,0.002149553082954998,0.850762894153595,0.9931627511978149
32,0.00202680149464868,0.001993421778584329,0.7556625798344612,0.971265435218811
33,0.0020485252188518644,0.0019324277079879092,0.7388901767879724,1.0159238576889038
34,0.0018745122069958597,0.0018965685740113258,0.6296374334022403,0.9459453821182251
35,0.001829266034765169,0.0020005499156048666,0.638623421639204,0.9348728656768799
36,0.0019894454372115433,0.002051899012608024,0.8551307681202889,0.9849461317062378
37,0.0019625668379012495,0.002001550684396464,0.8878407669067383,0.9804446697235107
38,0.001906210023444146,0.0017652384345777906,0.7008559343218803,1.008304476737976
39,0.0017715508211404085,0.0018105240977512528,0.6617098900675774,0.9595036506652832
40,0.0019177248340565712,0.0017865106302241867,0.7458014091104269,1.0059453248977661
41,0.001777981657651253,0.0017040991000472927,0.6492113061994315,0.9782595038414001
42,0.0018621760501991958,0.0017887009128641624,0.8525905007123947,1.00845468044281
43,0.0019436694332398475,0.001783949054347781,0.8043824003636837,1.018113374710083
44,0.001803201608126983,0.001925743776015364,0.8238146096467972,0.9961722493171692
45,0.001764595777494833,0.0019700979509462532,0.7369073694944381,0.9924976825714111
46,0.0018786827160511166,0.0018625444141574777,0.826559796333313,0.991305947303772
47,0.00182612344622612,0.0018490988071649694,0.8602819478511811,1.0121592283248901
48,0.001722130635753274,0.0016665032017044723,0.7382724870741367,0.9655076265335083
49,0.00176042229286395,0.0018658143011494898,0.70010752026923,0.9722139835357666
50,0.0017204299801960588,0.0018005259693242037,0.8585074806213379,0.9756467938423157
