epoch,train_l1
1,0.030355186592787506
2,0.013752938415855169
3,0.01214993247296661
4,0.011500596171244978
5,0.00654488564003259
6,0.0047242087661288675
7,0.004303977468516677
8,0.003948735876474529
9,0.00372511099325493
10,0.003537516116630286
11,0.0033575495122931897
12,0.0032738951104693114
13,0.00316621680976823
14,0.0031047952896915377
15,0.002818590539973229
16,0.0028926556021906438
17,0.0027981421793811024
18,0.0027173768961802126
19,0.0026831553305964916
20,0.002599323564209044
21,0.002573382625123486
22,0.0024974976410157977
23,0.002437100597890094
24,0.00232918307185173
25,0.0022566291724797336
26,0.0022319101251196114
27,0.002216234616935253
28,0.002176006094086915
29,0.0021424672950524836
30,0.002010646176058799
31,0.0020747898309491576
32,0.001999178950209171
33,0.0018375265726353973
34,0.0020242850692011416
35,0.001956235026009381
36,0.0018978286243509501
37,0.0018610997509676964
38,0.0018181700503919274
39,0.0019094862043857574
40,0.0019050237629562616
41,0.0018434598541352898
42,0.0017498632898787037
43,0.0018676960025914013
44,0.001999101657420397
45,0.0017751725227572023
46,0.001771527270320803
47,0.0017522785591427238
48,0.001746842849534005
49,0.0017504124657716602
50,0.0017490509117487818
