variant,seed,epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
G01_generic_film_scalar_Pcyc,2,1,0.2254585187882185,0.046738117933273315,1.0654811827838422,3.327117443084717
G01_generic_film_scalar_Pcyc,2,2,0.03311521427705884,0.02395450510084629,1.1181988839060069,2.7836310863494873
G01_generic_film_scalar_Pcyc,2,3,0.016524582877755167,0.01262780106984652,1.4709400745481254,2.463655471801758
G01_generic_film_scalar_Pcyc,2,4,0.013004479324445128,0.010342255807839908,1.531917837895453,2.624690055847168
G01_generic_film_scalar_Pcyc,2,5,0.014304581889882683,0.01168098128758944,2.2574915418028834,2.9185214042663574
G01_generic_film_scalar_Pcyc,2,6,0.010514767863787711,0.008124567926503144,1.8878704868257046,2.637676954269409
G01_generic_film_scalar_Pcyc,2,7,0.010112371039576828,0.013821096302798161,1.9720340025424958,2.637026071548462
G01_generic_film_scalar_Pcyc,2,8,0.009738546251319348,0.008784504428219337,2.179187532067299,2.694030284881592
G01_generic_film_scalar_Pcyc,2,9,0.00901367398444563,0.006777044242391219,1.9355938986688852,2.6443023681640625
G01_generic_film_scalar_Pcyc,2,10,0.007790298024192452,0.00788669384872684,1.822929413318634,2.6176161766052246
G01_generic_film_scalar_Pcyc,2,11,0.007090746546164155,0.007069871617624393,1.79664404630661,2.321315288543701
G01_generic_film_scalar_Pcyc,2,12,0.006842973814345896,0.006751743646768423,1.8408948254585267,2.292708396911621
G01_generic_film_scalar_Pcyc,2,13,0.0064823890617117285,0.007174021456963741,1.8756930065155029,2.281256675720215
G01_generic_film_scalar_Pcyc,2,14,0.006314045479521155,0.007033984212634655,1.882657790184021,2.310594320297241
G01_generic_film_scalar_Pcyc,2,15,0.007326438324525952,0.010463258609748803,1.9581052720546723,2.6895911693573
G01_generic_film_scalar_Pcyc,2,16,0.008182980101555586,0.006034581635433894,2.1142421436309813,2.605668306350708
G01_generic_film_scalar_Pcyc,2,17,0.005944852381944656,0.005518716007757645,1.9150454103946686,2.3000378608703613
G01_generic_film_scalar_Pcyc,2,18,0.00580921973567456,0.004903159104287624,1.9163874506950378,2.2853479385375977
G01_generic_film_scalar_Pcyc,2,19,0.0057237837463617325,0.0048783659720076965,1.9254623717069625,2.3094418048858643
G01_generic_film_scalar_Pcyc,2,20,0.005626523550599814,0.004656809077669795,1.9413282305002213,2.2976317405700684
