epoch,train_l1
1,0.12856600381433964
2,0.03602919284254313
3,0.01561434512026608
4,0.010454766335897148
5,0.009895191644318402
6,0.009174482356756926
7,0.009828717997297644
8,0.007059567938558758
9,0.006476634033024311
10,0.006282757162116468
11,0.007801246317103505
12,0.006774193248711527
13,0.005760982153005898
14,0.006176070659421384
15,0.0054838093789294365
16,0.0059515574714168904
17,0.006229342203587293
18,0.005292257003020495
19,0.005686847069300711
20,0.0059295489825308325
21,0.005452239764854312
22,0.005597986064385623
23,0.005146203509066254
24,0.005586305840406567
25,0.006195630291476846
26,0.005581050403416157
27,0.004974466462153941
28,0.004837797461077571
29,0.004879838908091187
30,0.005224944925867021
31,0.00500009871320799
32,0.00496569522889331
33,0.004205645399633795
34,0.003983807526528835
35,0.004582118184771389
36,0.0038850153773091734
37,0.0038616394833661614
38,0.004477504931855947
39,0.00446698121028021
40,0.00454499880084768
41,0.00403994963504374
42,0.003715661158785224
43,0.0036213484848849477
44,0.003562792735174298
45,0.0038968426315113902
46,0.0034590646740980447
47,0.003854177570901811
48,0.004399257837794721
49,0.004210426439531147
50,0.004362131608650089
