epoch,train_l1
1,0.030866300240159034
2,0.01412251497618854
3,0.012382910619489849
4,0.0074754399294033646
5,0.00477863457519561
6,0.004205194055102766
7,0.003893287794198841
8,0.003607570987660438
9,0.0033849877770990135
10,0.0033975781803019345
11,0.003297055484727025
12,0.0030968336830846967
13,0.0029720327246468515
14,0.002806297999341041
15,0.0026138990779872983
16,0.002617517268517986
17,0.002597362019587308
18,0.002467359205475077
19,0.0023654020635876806
20,0.0023006961739156393
21,0.002303648922825232
22,0.0022428667801432313
23,0.0021769352944102137
24,0.002082001423696056
25,0.002087294077500701
26,0.002080486586783081
27,0.0020149070175830273
28,0.002055393874179572
29,0.0020720293233171105
30,0.001957430256297812
31,0.0019319409038871527
32,0.0018996462435461581
33,0.0018357755744364112
34,0.0018752799613866956
35,0.0018876052112318576
36,0.0018878348905127496
37,0.001821934668114409
38,0.00185771569958888
39,0.0019442979409359396
40,0.0017938242317177356
41,0.0017718012363184244
42,0.0017760513501707464
43,0.0017363059706985951
44,0.0017742951132822783
45,0.001753247018205002
46,0.001743422239087522
47,0.0017001662094844505
48,0.0017548202874604613
49,0.0017606597591657191
50,0.0018185886822175235
