epoch,train_l1
1,0.1650326444581151
2,0.021851301807910204
3,0.014256877209991217
4,0.011531460452824832
5,0.009777557482011616
6,0.00900160251185298
7,0.008847893290221691
8,0.008128292988985777
9,0.007079741843044758
10,0.007150872414931655
11,0.006070673195645213
12,0.006451114658266306
13,0.007176773645915091
14,0.007244531773030758
15,0.006210591094568372
16,0.005173591326456517
17,0.007886412811931223
18,0.007139255327638238
19,0.007250343393534422
20,0.005455212641973049
21,0.005421117504592985
22,0.00526345174992457
23,0.005248499044682831
24,0.005129233112093061
25,0.004503858317621052
26,0.003948449932504445
27,0.003885998351033777
28,0.0038644098467193544
29,0.0036887274496257305
30,0.0036045911139808593
31,0.003630623514764011
32,0.004274908686056733
33,0.00400026906048879
34,0.004282551957294345
35,0.004822587762027979
36,0.003596448362804949
37,0.0033327186550013723
38,0.0035878592054359613
39,0.0033238526503555476
40,0.0033066370035521684
41,0.0032522785267792642
42,0.003220014600083232
43,0.0032434233161620796
44,0.0032079513953067362
45,0.0031581799034029246
46,0.0031450810737442226
47,0.0031355767953209577
48,0.0030998825281858444
49,0.0030750362353865056
50,0.003194080658722669
