epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.23250233821570873,0.044380112909353696,1.0323041647672653,3.424854278564453
2,0.02825521751306951,0.027575187098521452,1.0787856161594391,2.925548553466797
3,0.017323627918958664,0.014331621332810475,2.07773865044117,3.085348606109619
4,0.016669518314301968,0.017577120246222384,2.1999743631482125,3.0246670246124268
5,0.013906212486326695,0.010713136611649623,2.1414871414750816,2.85115122795105
6,0.012059060297906399,0.010296747733194094,2.0186912760138513,2.883151054382324
7,0.012712083286605775,0.009346271220308084,2.288543513864279,2.8760883808135986
8,0.011589126293547452,0.00745537060384567,2.1710981422662736,2.835418224334717
9,0.00930497946217656,0.008558631229859132,2.1091192926466467,2.6761202812194824
10,0.00855506082996726,0.008779959968076302,1.9560274747014046,2.8298044204711914
11,0.008742688177153467,0.006918840074481873,2.1002744822204114,2.649012327194214
12,0.006908669131807983,0.006770032458007336,1.6134120442718267,2.409379482269287
13,0.010381953776814043,0.01193223327684861,2.202875726222992,2.8343141078948975
14,0.008114657271653414,0.007602402618011603,1.815487633794546,2.730217456817627
15,0.00856389854568988,0.009536934228470692,2.175668616294861,2.771836042404175
16,0.00859752421732992,0.006175118749244855,2.0989817298948763,2.6952357292175293
17,0.007849284806288779,0.00926685849061379,2.2270124737545847,2.694504737854004
18,0.007037915172986686,0.006293872048935065,2.0609436604380607,2.6188154220581055
19,0.00760720397811383,0.008708494428831797,2.0314234241843225,2.676619052886963
20,0.007628403264097869,0.011663518201273222,2.1918585204333065,2.7026801109313965
21,0.008588850335218012,0.005955715735371296,2.2811419597268103,2.6488044261932373
22,0.00659317278303206,0.007018049928144767,1.779174325466156,2.6770477294921875
23,0.008018601448275148,0.004846436562589728,2.144020502567291,2.690617322921753
24,0.005351211302913725,0.005571572683178461,1.9284889432787895,2.305905342102051
25,0.006011388076003641,0.004585787725563233,1.71657222032547,2.6615943908691406
26,0.007836598998401313,0.009389346465468407,2.1705471685528757,2.626091718673706
27,0.0068204720132052895,0.005974243502490795,2.218835623562336,2.5603559017181396
28,0.007761440889444202,0.009445943583089571,2.027191476523876,2.620969772338867
29,0.005868225870653987,0.004703000760995424,1.9925439748167992,2.508626699447632
30,0.005626876135356724,0.003762824460864067,1.7727833572030067,2.5419833660125732
31,0.005475399028509856,0.0037666419700074652,1.8885373443365097,2.5942656993865967
32,0.00535471860319376,0.003802622095323526,1.99825487524271,2.5346031188964844
33,0.005797186647541821,0.004000124091712328,1.8853492683917283,2.557375192642212
34,0.0057522626733407375,0.004886793760726085,1.8734596392512322,2.5503268241882324
35,0.005467242365702987,0.008131778333336115,1.9467720793187617,2.4879090785980225
36,0.006760611901991069,0.004782481530967813,2.0476996840536597,2.502932548522949
37,0.006641307040117681,0.008074840566573234,1.9662262672185897,2.488020420074463
38,0.005769440722651779,0.003297875295034968,1.7602899104356766,2.4907007217407227
39,0.005053538002539426,0.004800474092077751,1.6308993375301362,2.460524559020996
40,0.005285473538096994,0.007607075493209637,2.001015482246876,2.3686702251434326
41,0.005360683926846832,0.0057421475648880005,1.9964840453863144,2.4612302780151367
42,0.0053312513791024686,0.005119566053438645,2.090808473825455,2.410027027130127
43,0.005240646263118833,0.0050769522427939456,2.1080651307106018,2.3659846782684326
44,0.004814711713697762,0.0035202171510228743,1.8328733891248703,2.462700605392456
45,0.003948337421752513,0.004433800108157671,1.8378831934928894,2.3152008056640625
46,0.004818707162048668,0.0035183262079954147,1.726149088293314,2.4494242668151855
47,0.00539407315896824,0.006689976864995865,1.8616969630867244,2.4240975379943848
48,0.005787813051138073,0.008929821376044016,1.9890185564756393,2.4183573722839355
49,0.005681353358086199,0.003574760559086616,1.941443421393633,2.400808811187744
50,0.003640068555250764,0.0038397514189665136,1.8545597380399703,2.143146514892578
