variant,seed,epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
S07_generic_film_middeep,1,1,0.08303482556715608,0.027213552250311926,0.790685940310359,1.6435242891311646
S07_generic_film_middeep,1,2,0.022325491532683372,0.01696543424175336,0.8764514310657978,1.530229091644287
S07_generic_film_middeep,1,3,0.014310294222086668,0.010637136104588326,0.7751995111256837,1.3483401536941528
S07_generic_film_middeep,1,4,0.009928491082973778,0.008865205212854423,0.8881476566940546,1.6995457410812378
S07_generic_film_middeep,1,5,0.010097122485749423,0.009291827893601013,1.2809623838961124,1.6504991054534912
S07_generic_film_middeep,1,6,0.009098205715417862,0.008065216995489139,1.2762697331607342,1.5860553979873657
S07_generic_film_middeep,1,7,0.008626978900283576,0.007598070750156274,1.0962541888281703,1.577100157737732
S07_generic_film_middeep,1,8,0.008415344716049732,0.007637271335205207,1.1982803328707814,1.5100858211517334
S07_generic_film_middeep,1,9,0.007996077500283718,0.008088452705683617,1.1633537435904144,1.5111974477767944
S07_generic_film_middeep,1,10,0.007548895878717304,0.007603289595303627,1.1262259216606616,1.402172327041626
S07_generic_film_middeep,1,11,0.007501072008162737,0.007387649124631515,0.9945942747965455,1.4740537405014038
S07_generic_film_middeep,1,12,0.007992343101650477,0.009353015356912063,1.25584961861372,1.4616050720214844
S07_generic_film_middeep,1,13,0.007628475949168205,0.007105705614846487,1.0393748620152474,1.4819060564041138
S07_generic_film_middeep,1,14,0.008041436043567956,0.008375114797113033,1.249813564568758,1.4861518144607544
S07_generic_film_middeep,1,15,0.007142158644273877,0.006672785223390047,1.0121809027716517,1.4133268594741821
S07_generic_film_middeep,1,16,0.007532203472219407,0.006569889087516528,1.1915231902897359,1.4401273727416992
S07_generic_film_middeep,1,17,0.007222888506948948,0.008985535528224248,1.103130190372467,1.4511001110076904
S07_generic_film_middeep,1,18,0.007074056779965758,0.0067204913984124474,1.1417870917916297,1.3865967988967896
S07_generic_film_middeep,1,19,0.0064749365951865916,0.006288781977043702,0.9835185370966792,1.3468765020370483
S07_generic_film_middeep,1,20,0.006388990846462547,0.0063248634911500495,1.0090681472420693,1.315010666847229
S07_generic_film_middeep,1,21,0.006372736021876335,0.00619750337388653,1.0478068993985652,1.3422484397888184
S07_generic_film_middeep,1,22,0.006365477754734457,0.007274036904653678,1.0914324286580086,1.3502123355865479
S07_generic_film_middeep,1,23,0.006155556119047105,0.005688638963664954,1.0270727795362473,1.3229025602340698
S07_generic_film_middeep,1,24,0.005919077154248953,0.006903961730691103,0.9293781295791268,1.3231756687164307
S07_generic_film_middeep,1,25,0.0059545304533094165,0.005295759514690592,1.0222377974539996,1.338267207145691
S07_generic_film_middeep,1,26,0.005854766299016774,0.005812180515092153,1.0235213578864932,1.325169563293457
S07_generic_film_middeep,1,27,0.0056819906923919914,0.005049141965663204,1.171294198036194,1.3060506582260132
S07_generic_film_middeep,1,28,0.0047993176174350085,0.004242665116460278,1.0574889343976974,1.2871540784835815
S07_generic_film_middeep,1,29,0.004379773444961757,0.0038717524148523808,1.0118220563232898,1.271557092666626
S07_generic_film_middeep,1,30,0.003962038427125662,0.003981644878737056,0.9165838347002864,1.3038122653961182
S07_generic_film_middeep,1,31,0.0035636128089390697,0.0034106431994587183,1.0205048848688603,1.217502236366272
S07_generic_film_middeep,1,32,0.003382997498847544,0.0032182672383406987,1.0642830131947993,1.2991771697998047
S07_generic_film_middeep,1,33,0.0032942666253075003,0.004210658192348022,0.9782529413700104,1.3379629850387573
S07_generic_film_middeep,1,34,0.0031907094339840114,0.0031189926219387697,1.0539748768508435,1.3336001634597778
S07_generic_film_middeep,1,35,0.0029385923314839604,0.002760706952987955,1.1047545546293258,1.2292829751968384
S07_generic_film_middeep,1,36,0.0031345371971838176,0.003205752824074947,1.0661783458292484,1.3475500345230103
S07_generic_film_middeep,1,37,0.002814480592496693,0.0028645639988378836,1.0861400750279426,1.2501736879348755
S07_generic_film_middeep,1,38,0.0027337159868329763,0.002330518685854398,1.012623725682497,1.2706912755966187
S07_generic_film_middeep,1,39,0.003212721273303032,0.0032356726901175883,1.1683406509459018,1.351719856262207
S07_generic_film_middeep,1,40,0.0027734207815956324,0.0024837032050037612,1.0813719260692596,1.3562943935394287
S07_generic_film_middeep,1,41,0.0030451060412451623,0.003134381384230577,1.165461577475071,1.3400993347167969
S07_generic_film_middeep,1,42,0.0026219940534792843,0.0024459810855870065,0.9607355900108814,1.3216289281845093
S07_generic_film_middeep,1,43,0.0024931529874447733,0.002362298510538844,1.016349457576871,1.242472767829895
S07_generic_film_middeep,1,44,0.0025031447992660107,0.0024795495510961,1.1147319036722183,1.2456319332122803
S07_generic_film_middeep,1,45,0.002826221897266805,0.0022248730887300693,1.1408909837156533,1.3378567695617676
S07_generic_film_middeep,1,46,0.002580228748265654,0.002464736158099885,1.0224139470607043,1.3310966491699219
S07_generic_film_middeep,1,47,0.0023963861365336927,0.0021154934343380425,1.003082796037197,1.2405941486358643
S07_generic_film_middeep,1,48,0.0023195512779057028,0.0020361348914985475,0.8570798754692077,1.2521659135818481
S07_generic_film_middeep,1,49,0.002361685027135536,0.0026131207302499274,1.1003801518678664,1.2641346454620361
S07_generic_film_middeep,1,50,0.002348116780631244,0.002224021197225039,1.0666592890769244,1.292834758758545
