epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.059697834197431805,0.028766523616818283,1.1453404848277569,2.1620523929595947
2,0.02165216689929366,0.014258446673361154,0.9517348358035087,1.7222181558609009
3,0.011380418478511274,0.00861302068313727,1.2205883273482323,1.7006813287734985
4,0.008639590344391762,0.006977238656523136,1.442658662199974,1.8214751482009888
5,0.007409657286480069,0.011192698103304092,1.2608598394691943,1.7899528741836548
6,0.007501149880699814,0.005261824287187595,1.4050732574611902,1.825368881225586
7,0.005724857300519943,0.005364327082553735,1.3244306135177613,1.7677640914916992
8,0.005493807301390916,0.008571039025600139,1.2063289523124694,1.8102010488510132
9,0.005355531116947532,0.007583765098108695,1.2640803913772105,1.8463895320892334
10,0.0059116665297187865,0.005949072683086762,1.3904844266176224,1.7359228134155273
11,0.005448784830514341,0.004533128275607641,1.4133173505961896,1.751900553703308
12,0.004480175827629864,0.004417256040212054,1.1663171641528607,1.6302647590637207
13,0.005457236918155104,0.006710010329977824,1.3798184970021248,1.7888381481170654
14,0.004975208847317844,0.005108990957244084,1.3828659299016,1.7039999961853027
15,0.006026793282944709,0.004369988804683089,1.487102329134941,1.7476272583007812
16,0.004132678958121687,0.004588286822231917,1.3176187816262246,1.708709478378296
17,0.0052270076237618925,0.009103351989044594,1.4583972662687301,1.701465368270874
18,0.003850718594621867,0.004480146910422123,1.1697832022607326,1.7302346229553223
19,0.004480006091762334,0.003807306755334139,1.3695376634597778,1.687756896018982
20,0.0036258129449561237,0.0039334623680378385,1.301480280160904,1.530200481414795
21,0.003946497705765068,0.0031685390545485113,1.2707533933222295,1.6235343217849731
22,0.0035099369985982774,0.002938053194576731,1.2684635642170905,1.5800117254257202
23,0.0040624136221595105,0.0034493134142114567,1.3854457449913025,1.6477411985397339
24,0.004096968695521354,0.004457133213201394,1.4020236545801164,1.6228026151657104
25,0.0041062474809587,0.003313433683405702,1.3721688397973777,1.6602200269699097
26,0.003900891717057675,0.004469865019648121,1.2953317154943944,1.6134549379348755
27,0.004411542201414704,0.004038013589496796,1.425760268867016,1.6455470323562622
28,0.003934912530239671,0.005360937175842432,1.3919121795892715,1.6175795793533325
29,0.003774374311324209,0.00363062357959839,1.2412200736999512,1.5943069458007812
30,0.0038272448512725534,0.003322934373640097,1.4271197628974914,1.6003855466842651
31,0.0035384430829435588,0.0028086888084474662,1.3749517664313315,1.5952175855636597
32,0.0035744351870380343,0.003479909402533219,1.2866493199765683,1.5820691585540771
33,0.003006770579377189,0.002644992361848171,1.2648946359753608,1.6005079746246338
34,0.0030337125132791696,0.003102052455338148,1.253529239296913,1.5830448865890503
35,0.002829124117270112,0.0030647870153188705,1.342650175690651,1.468921184539795
36,0.0028200785140506924,0.0030144076579465317,1.3034848004579545,1.4979368448257446
37,0.003266555438749492,0.002408677425522071,1.2838684338331223,1.616094708442688
38,0.0031114892417099327,0.0025435108333252943,1.3033608037233353,1.5633256435394287
39,0.0034168400708585976,0.0022196734521108177,1.3960529711842538,1.6022239923477173
40,0.002678632029565051,0.0030121975757468203,1.233900905996561,1.4881376028060913
41,0.0026517726224847137,0.0027381059301730534,1.326367803812027,1.494045376777649
42,0.002855742721585557,0.002273738160371207,1.2736923331022263,1.4995867013931274
43,0.0029680303717032077,0.0035760717179912785,1.207048029601574,1.5776907205581665
44,0.0032323191745672374,0.002626704526706957,1.341252879500389,1.5894105434417725
45,0.0027210586389992387,0.0030094767526651803,1.2746714705228805,1.5579639673233032
46,0.0036615230212919416,0.003243480361281679,1.3483999601006509,1.573058009147644
47,0.00310720699490048,0.0034130197555686417,1.1784932075440884,1.5607191324234009
48,0.0027270664914976804,0.0025045045275384416,1.231174807846546,1.5264472961425781
49,0.0025272405357100068,0.002330134022766008,1.282475535273552,1.476183533668518
50,0.0027884092193562536,0.003981711038459952,1.2517000165581704,1.5223885774612427
