ood_split,dataset_dir,variant,seed,sample_id,family,NMSE,PSNR,SSIM,MAE,runtime_with_ref3_per_sample
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0062,line,0.9948816656141084,27.75194703411981,0.3413923312054559,0.002215845277532935,0.3141470010014018
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0063,line,0.9926105945596456,28.39889521739763,0.37954322938075474,0.0019455825677141547,0.5232366140044178
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0064,line,0.9963623751252416,26.33870357940603,0.26661731433761526,0.00273098680190742,0.2647927289981453
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0065,line,0.9933396053075646,27.60325166322335,0.333321636193661,0.002306949580088258,0.29857655899832025
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0066,line,0.9942331325216459,26.96230616756911,0.31544062647476956,0.0023938973899930716,0.5259134969965089
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0067,line,0.9989018534775485,27.28942533428748,0.31378867972179963,0.002320033498108387,0.3923963110028126
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0068,line,0.9982007921310386,26.727965204857394,0.2903062186054672,0.002559956628829241,0.21476968900242355
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0069,line,0.9969195735465443,27.856539988381552,0.3450886328736231,0.0022347550839185715,0.45751087899770937
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0070,line,0.9913921815657583,27.805253123180513,0.3457856564070592,0.002277799416333437,0.5997961279972515
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0071,line,0.9947294173591554,27.154709191817833,0.3338081414673848,0.0022939045447856188,0.3178925860011077
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,unseen_param_ood_0072,line,0.9958975857278464,28.028382299774677,0.35607172125366954,0.0020075764041393995,0.3062469809992763
