variant,seed,bin,n,NMSE,MAE,SSIM
S05_concat_Mshell_delta_Pcyc,2,abs_Pcyc_le_0p25,100,0.4424207404530312,0.5215410895876049,0.8885131066570847
S05_concat_Mshell_delta_Pcyc,2,large,100,0.44076533139154994,0.5185228748755022,0.8726151218066697
S05_concat_Mshell_delta_Pcyc,2,medium,100,0.440742128674197,0.5192358221113682,0.8746038726230968
S05_concat_Mshell_delta_Pcyc,2,small,100,0.446848419492223,0.5206715969741345,0.8664772841410568
S06_geometry_branch_bottleneck_concat,0,abs_Pcyc_gt_0p25,100,0.9947082126317683,0.8283528077602387,0.5579325000395905
S06_geometry_branch_bottleneck_concat,0,abs_Pcyc_le_0p25,100,0.9949335115971784,0.8364133644349796,0.7538331156396701
S06_geometry_branch_bottleneck_concat,0,large,100,0.9947655189837956,0.8312413138572616,0.7207554228319782
S06_geometry_branch_bottleneck_concat,0,medium,100,0.9947321411980203,0.8315074527263642,0.7240644100661268
S06_geometry_branch_bottleneck_concat,0,small,100,0.9949452422873325,0.8315850257873535,0.7047246464952402
S06_geometry_branch_bottleneck_concat,1,abs_Pcyc_gt_0p25,100,0.654807254108874,0.6506024250388145,0.7027056773480073
S06_geometry_branch_bottleneck_concat,1,abs_Pcyc_le_0p25,100,0.6549747526480463,0.6531489815601369,0.8333424547935573
S06_geometry_branch_bottleneck_concat,1,large,100,0.6554895738183596,0.6525694186037237,0.8094395103778725
S06_geometry_branch_bottleneck_concat,1,medium,100,0.6573484376669455,0.653724511563778,0.8126472260143275
S06_geometry_branch_bottleneck_concat,1,small,100,0.6615370684483757,0.6523383992910385,0.800236609616633
S06_geometry_branch_bottleneck_concat,2,abs_Pcyc_gt_0p25,100,0.9825131183786074,0.8231589162349701,0.5632276072894867
S06_geometry_branch_bottleneck_concat,2,abs_Pcyc_le_0p25,100,0.9795955703985161,0.8298102168692756,0.7571387352725938
S06_geometry_branch_bottleneck_concat,2,large,100,0.9819511267844144,0.8258867516662135,0.7241307910769802
S06_geometry_branch_bottleneck_concat,2,medium,100,0.9837257650261266,0.8268163996934891,0.7274670525854217
S06_geometry_branch_bottleneck_concat,2,small,100,0.9802122385575991,0.8252529156208038,0.7086116285043852
S07_generic_film_middeep,0,abs_Pcyc_gt_0p25,100,0.9945505141811388,0.8282628083229064,0.5581377499937423
