ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Leave-One-Family-Out OOD,leave_one_family_out_ood,S01_ref3,0,6.70495840641621,23.634634061604924,0.12995631577621114,0.014703152142465115,0.3842128359901835,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S02_plain_residual_unet,0,2.2038553983535802,28.297116334113525,0.39762457557190783,0.004953533115331084,0.3859898804104523,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S02_plain_residual_unet,1,1.0302500799593464,31.364087011854625,0.5620039789296833,0.0020900708774570374,0.38502943899013187,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S02_plain_residual_unet,2,0.9955858069099809,31.510635879882123,0.5608769043761986,0.0011057649774011225,0.3850346040603472,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S03_concat_Mshell,0,0.9955391962002332,31.51084963483246,0.5643740245994272,0.0014312365010846406,0.38507872517060604,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S04_concat_Mshell_delta,0,2.362386722276033,28.008800949874804,0.36150477323543756,0.00624654489569366,0.38511526243011757,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S04_concat_Mshell_delta,1,1.025067681039509,31.38654448258342,0.5617515035247055,0.002659372929483652,0.38508517293037586,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S04_concat_Mshell_delta,2,1.0004843664667855,31.489347419650834,0.5605273274392922,0.0012693621986545622,0.38508649169012643,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S05_concat_Mshell_delta_Pcyc,0,1.0044845792204407,31.472125354856516,0.5624809512111437,0.0016325827583204954,0.38512087612009055,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S05_concat_Mshell_delta_Pcyc,1,0.9888426602816242,31.54018968212683,0.5660136218884275,0.0013050803903024643,0.38509667485006505,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S05_concat_Mshell_delta_Pcyc,2,6.705479821087513,23.634290895281666,0.12981974822534226,0.014716690476052462,0.38509862901035374,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S06_geometry_branch_bottleneck_concat,0,0.9959979938371027,31.50882960084435,0.560527178828043,0.0010996424598852172,0.3855816211902129,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S06_geometry_branch_bottleneck_concat,1,2.9199967249112873,27.14911440440018,0.3227382875721625,0.006759787411428988,0.385528848550166,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S06_geometry_branch_bottleneck_concat,2,0.9926111100308558,31.52371950277707,0.5662418879512314,0.0016051712445914745,0.38552612031013267,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S07_generic_film_middeep,0,0.9969558898593897,31.504664626882864,0.5612259817351617,0.0012404284067451955,0.38616958085036457,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S07_generic_film_middeep,1,0.9917101905486285,31.527628111845264,0.5657292029366764,0.0015066317038144915,0.38588130959982664,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S07_generic_film_middeep,2,1.0255887996131856,31.38244300320384,0.5520898497352448,0.0031558132357895376,0.38587879334023456,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S08_rsbfilm_middeep_default,0,0.9968372694411737,31.50518849692813,0.5615516616638011,0.0012644897657446564,0.38599097027017704,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S08_rsbfilm_middeep_default,1,0.9969019692672125,31.505037173412237,0.5655304267550584,0.00165828398312442,0.38599774336016707,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S08_rsbfilm_middeep_default,2,1.0243104548008402,31.387277468146387,0.5564236003642604,0.002510143369436264,0.38599590409015944,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S09_concat_Mshell_delta_Pcyc_sincos,0,0.9959117861920775,31.509213975292614,0.5608189035828129,0.0011383964103879407,0.38513312101007613,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S10_geometry_branch_bottleneck_concat_Pcyc_sincos,0,0.9989862677839179,31.495810758142476,0.5589975906726977,0.0010922948544612155,0.38553793559989574,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,S11_rsbfilm_Pcyc_sincos,0,1.0246234197442539,31.38607443044168,0.5579279303827245,0.0023037307907361536,0.386001958030065,100,evaluated
Random-ET OOD,random_et_ood,S01_ref3,0,7.052401588815247,22.266168891598433,0.06528781126792996,0.039266296420246365,1.6779991902002802,100,evaluated
Random-ET OOD,random_et_ood,S02_plain_residual_unet,0,1.9768544946807447,26.87082443912118,0.26893143559414695,0.009889245312660933,1.6787937944303848,100,evaluated
Random-ET OOD,random_et_ood,S02_plain_residual_unet,1,1.4522004873109433,28.032241620684896,0.3413631448434796,0.007036268438678234,1.678787092350285,100,evaluated
Random-ET OOD,random_et_ood,S02_plain_residual_unet,2,1.279119820332775,28.44785162441829,0.3650785682134039,0.006015206428710371,1.6788020393102487,100,evaluated
Random-ET OOD,random_et_ood,S03_concat_Mshell,0,1.0429659676522993,29.104828644593432,0.40604063545777097,0.00534512379206717,1.6788624674405583,100,evaluated
Random-ET OOD,random_et_ood,S04_concat_Mshell_delta,0,2.1310150581694987,26.545173334589617,0.2119121269948512,0.013635556669905782,1.6788428635401578,100,evaluated
Random-ET OOD,random_et_ood,S04_concat_Mshell_delta,1,1.4581752097924172,27.92829661223894,0.28426791469726476,0.011102599487639964,1.6788554944602583,100,evaluated
Random-ET OOD,random_et_ood,S04_concat_Mshell_delta,2,1.0952631123138377,28.922790663433315,0.3971316696604718,0.005079121078597382,1.6788580472801913,100,evaluated
Random-ET OOD,random_et_ood,S05_concat_Mshell_delta_Pcyc,0,1.0438637686081693,29.101816287617083,0.41742022579407967,0.004290829306701199,1.6788552446206086,100,evaluated
Random-ET OOD,random_et_ood,S05_concat_Mshell_delta_Pcyc,1,1.2640219773942905,28.455946744065532,0.3638177542171446,0.0061524472513701765,1.6788541201003317,100,evaluated
Random-ET OOD,random_et_ood,S05_concat_Mshell_delta_Pcyc,2,7.053312648836724,22.265533678479045,0.06522919222745707,0.039281412167474626,1.6788544677903336,100,evaluated
Random-ET OOD,random_et_ood,S06_geometry_branch_bottleneck_concat,0,1.1347520412627616,28.82021473498655,0.40113837914312056,0.00395721081411466,1.6793116770600682,100,evaluated
