epoch,train_l1
1,0.1467973356321454
2,0.039690129235386847
3,0.024063045475631952
4,0.014074746035039425
5,0.010621781325899065
6,0.00844175134319812
7,0.00786550875287503
8,0.008038302953355014
9,0.007409191275946796
10,0.006773530896753073
11,0.006633070153184235
12,0.006246759500354529
13,0.007091773161664605
14,0.00711020631249994
15,0.0073688488826155665
16,0.006993427034467458
17,0.006243989567738026
18,0.006510673412121832
19,0.0067143857898190615
20,0.005716955484822392
21,0.006799666783772409
22,0.00642745599616319
23,0.006428156243637204
24,0.005536630749702454
25,0.008377278032712638
26,0.005738536042626947
27,0.00516802605940029
28,0.004806022089906037
29,0.006124397935345769
30,0.005676174829714001
31,0.005373779342044145
32,0.005011090359184891
33,0.004543064185418189
34,0.005282744884025306
35,0.005250198096036911
36,0.005020743422210217
37,0.005548612806014716
38,0.00514681153697893
39,0.005092319902032614
40,0.004665422849357128
41,0.0048530751303769645
42,0.0045903615816496315
43,0.004379557212814689
44,0.004804823482409119
45,0.0042414501775056125
46,0.0042410333850421015
47,0.004918368603102863
48,0.00431713982950896
49,0.004811915513128043
50,0.0044927249732427295
