epoch,train_l1
1,0.030933691058307886
2,0.014262661561369896
3,0.012405348694883286
4,0.010293534938246012
5,0.006064251693896949
6,0.005229323580861092
7,0.004751259763725102
8,0.00424617656506598
9,0.0037016636691987515
10,0.003596611153334379
11,0.00344138368498534
12,0.003279930599965155
13,0.00315122646978125
14,0.0029939731396734716
15,0.0028868315136060117
16,0.002755354639375582
17,0.002710669176885858
18,0.00262489446438849
19,0.0025995991728268563
20,0.002419049273012206
21,0.0023748083226382733
22,0.002453714637085795
23,0.002495435535674915
24,0.002181861948920414
25,0.0022728397557511926
26,0.002345767536899075
27,0.0022674490825738756
28,0.0022131853096652777
29,0.0020106250629760326
30,0.002139597277855501
31,0.002155341429170221
32,0.00202680149464868
33,0.0020485252188518644
34,0.0018745122069958597
35,0.001829266034765169
36,0.0019894454372115433
37,0.0019625668379012495
38,0.001906210023444146
39,0.0017715508211404085
40,0.0019177248340565712
41,0.001777981657651253
42,0.0018621760501991958
43,0.0019436694332398475
44,0.001803201608126983
45,0.001764595777494833
46,0.0018786827160511166
47,0.00182612344622612
48,0.001722130635753274
49,0.00176042229286395
50,0.0017204299801960588
