epoch,train_l1
1,0.1457540313154459
2,0.040176749043166635
3,0.024588817954063414
4,0.012092549744993448
5,0.008461921522393823
6,0.007957690288312733
7,0.008468520641326905
8,0.008488484933041036
9,0.00729737875983119
10,0.0068110374733805655
11,0.007353227399289608
12,0.0073119668988510965
13,0.007325255805626512
14,0.006521424995735287
15,0.0060129821300506595
16,0.006789416288957
17,0.006660374964121729
18,0.006026363251730799
19,0.0056321019632741805
20,0.006761442092247307
21,0.007437956393696368
22,0.005914156143553555
23,0.005966468651313335
24,0.006876384429633617
25,0.0061175507842563094
26,0.00659648006549105
27,0.0062103158608078956
28,0.0051733156829141085
29,0.005191950988955796
30,0.004738207298796624
31,0.004655505025293678
32,0.004940372507553548
33,0.0055256006424315275
34,0.00536596016259864
35,0.005274970540776849
36,0.004686551166232675
37,0.005161405552644283
38,0.004359819074161351
39,0.0048644238361157475
40,0.00612352337455377
41,0.0061519986437633635
42,0.005755169680342078
43,0.004897775610443205
44,0.006019525702577085
45,0.005603488071355969
46,0.004679944615345448
47,0.0047927120747044685
48,0.005247814897447824
49,0.005767666019964963
50,0.004642686650622636
