epoch,train_l1
1,0.014374957866966725
2,0.012360018650069833
3,0.01215070835314691
4,0.012066368563100695
5,0.011918264129199087
6,0.008169208969920874
7,0.006081635137088597
8,0.00459840631345287
9,0.003605635860003531
10,0.0032549991505220533
11,0.002993430416099727
12,0.0027184659347403795
13,0.0025547374098096043
14,0.0024539153825026004
15,0.0023811711894813925
16,0.002367142126895487
17,0.002324653341202065
18,0.0023290668602567164
19,0.002160688693402335
20,0.002127143775578588
21,0.0021845788753125815
22,0.002228161725215614
23,0.0020393186493311076
24,0.0020563233818393202
25,0.00200797637575306
26,0.0019433796498924494
27,0.001882402279879898
28,0.001925925497780554
29,0.0018952710402663797
30,0.001749919217545539
31,0.0018477029469795526
32,0.0018415502668358385
33,0.0018086172884795816
34,0.0017638788803014905
35,0.0017457086697686463
36,0.0017458487383555622
37,0.0018675773695576935
38,0.0017968146287603304
39,0.001724100656574592
40,0.0018593699182383717
41,0.0017385551414918154
42,0.0018741262925323098
43,0.0016772134241182356
44,0.0017823862191289662
45,0.0017646756314206868
46,0.0016683053376618773
47,0.0017773102066712455
48,0.0016172683029435574
49,0.0017451866099145264
50,0.0018369026982691138
