method_id,table_label,ood_split,seed,sample_id,NMSE,PSNR,SSIM,MAE
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00003,2.538276464899344,23.44918842787198,0.06838403505365748,0.02470710501074791
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00004,13.143890012772191,17.230677796187585,0.006287769816357322,0.08956221491098404
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00005,38.75236342025812,14.661711392466525,0.0015949260505701676,0.12653876841068268
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00006,8.784631646891906,21.326340934559184,0.012079187220236513,0.058315373957157135
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00007,5.256126868434589,22.393533197168026,0.03843789597402987,0.026617610827088356
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00008,1.4726651935896202,25.94014954165821,0.14468099655990105,0.017665131017565727
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00009,19.036780770729973,17.71700714233766,0.005412388927724731,0.07714561372995377
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00010,6.416385725879049,20.855535642678504,0.022776297243177337,0.041585225611925125
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00011,5.060970271198851,20.453898235231684,0.02025282706398299,0.05029880255460739
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00012,6.477562695201117,20.482949464643635,0.019965648251934687,0.04298136755824089
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00013,4.848850960206248,24.98431665538414,0.0727142456267881,0.01966666802763939
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00014,26.974514007126956,16.142729740161474,0.0051486084944012064,0.06025533750653267
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00015,1.0947766463555912,27.836023403599487,0.2564604303142017,0.01198548823595047
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00016,4.962473091867744,21.05767826156942,0.022930480635086757,0.04035990685224533
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00017,3.3319061137066615,22.595477507605505,0.028018537824370006,0.04812178015708923
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00018,2.7628116564285476,23.734084105614887,0.056100985693726964,0.029414914548397064
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00019,3.950578088178936,22.23238934997635,0.03832502194438725,0.0372970774769783
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00020,4.76808647127101,21.93939497950394,0.02130424278927994,0.04851784557104111
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00021,10.858450338936702,18.09142818234073,0.00994111265816425,0.060841139405965805
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00022,4.452531014958271,24.282599128681003,0.04453201306044597,0.028293980285525322
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00023,6.060042794421781,20.353203475463623,0.01864986401671762,0.0468248687684536
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00024,16.412951081299493,18.948529179468657,0.005906597919940887,0.07162872701883316
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00025,15.67753640868574,15.616322496299208,0.0035533419892133902,0.13096773624420166
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00026,7.69442560763055,18.790464046873506,0.012053162919700192,0.06375814974308014
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00027,8.65700195195571,21.205505341564873,0.024638122770149255,0.031002121046185493
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00028,9.04217133823906,19.900705535793975,0.012328555339123378,0.05317440629005432
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00029,2.8756302418887807,24.069431525932007,0.08998052443750085,0.020078981295228004
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00030,4.897337301189022,21.034061662830954,0.030861632010033547,0.038190893828868866
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00031,8.756527544798729,22.066848096989563,0.046405707567656246,0.02281702309846878
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00032,5.756525725225669,21.41361023326401,0.03260326814982952,0.03271569684147835
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00033,13.033717796609942,19.785514237424376,0.00960451761530091,0.0536210797727108
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00034,11.149096672193023,20.775465471122615,0.009835272525849913,0.06619852036237717
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00035,7.41640574112365,20.591479502491104,0.017512042826648675,0.04137015715241432
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00036,4.156720626609121,20.99110099309698,0.028719211868472108,0.04021202027797699
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00037,4.8995963679927526,20.254665360208044,0.02847406462209278,0.04428164288401604
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00038,2.53849910473485,24.412487392569652,0.12313463163865655,0.016763079911470413
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00039,4.3730949459825,23.035918444727173,0.08133466284509329,0.019222386181354523
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00040,4.159771652713257,22.889432476769645,0.047478385452372346,0.02684646099805832
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00041,18.58640019548433,19.091817980439096,0.006491317687687557,0.05886334553360939
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00042,3.617036924214313,21.50529083667603,0.03341606330051097,0.03923516348004341
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00043,16.333163108297235,20.07070531837199,0.010596484573331235,0.04420962557196617
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00044,7.84730354408994,20.24959235200506,0.017213912868660062,0.04623217508196831
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00045,2.8342224803159364,24.608513088512176,0.0924595652703537,0.019048182293772697
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00046,5.411063676617878,22.101109663504488,0.03687694761339464,0.03045305423438549
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00047,1.810993951792077,25.122120167675508,0.13324634902406568,0.016293000429868698
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00048,6.5383347730626635,21.381229033418002,0.030141408816872575,0.03392098844051361
O00_ref3,ref3,Random-ET OOD,none,random_et_test_00049,3.4713388293367675,23.40577109600811,0.05731869875264245,0.025301532819867134
