epoch,train_l1
1,0.14679474599659442
2,0.04064356196671724
3,0.02430023916065693
4,0.013763311635702848
5,0.010243041031062603
6,0.00954611566849053
7,0.008259487883187831
8,0.008083605095744134
9,0.007928717890754342
10,0.006852132887579501
11,0.0063100990513339636
12,0.005920093539170921
13,0.006981345717795193
14,0.007697847341187298
15,0.007777501209639013
16,0.007643507053144276
17,0.00814570722170174
18,0.007472548130899668
19,0.005683549628593028
20,0.006874168058857322
21,0.006416874416172505
22,0.006638804778922349
23,0.006184378135949373
24,0.006815397925674915
25,0.0050810936186462645
26,0.005297920224256814
27,0.005590369103010744
28,0.004842894824687392
29,0.004845942554529756
30,0.005256601935252547
31,0.005224549418780953
32,0.005468573544640094
33,0.005632572709582746
34,0.005252518714405597
35,0.0048964816494844856
36,0.0047349405102431776
37,0.004308704517316073
38,0.00424087043153122
39,0.004230958947446197
40,0.005303189884871245
41,0.004775182944722473
42,0.004415692433249205
43,0.004205954873468727
44,0.004764040638692677
45,0.004976883211638778
46,0.003990486094262451
47,0.003941900481004268
48,0.004358345433138311
49,0.004081277712248266
50,0.004244880883488804
