epoch,train_l1
1,0.14684680603444578
2,0.03939192101359367
3,0.024521316513419152
4,0.012948239883407951
5,0.009490187922492623
6,0.008184565808624028
7,0.008102901042439043
8,0.006738803125917911
9,0.00669984474312514
10,0.006606076057069004
11,0.007341267722658813
12,0.00725364604499191
13,0.006879425337538123
14,0.006474210279993713
15,0.007272183415479958
16,0.006243237643502653
17,0.006343800667673349
18,0.006332437032833696
19,0.0067049791594035926
20,0.005905904597602785
21,0.0059978518052957955
22,0.005688891450408846
23,0.006121474248357117
24,0.006127902662847191
25,0.005625441551674157
26,0.006379864797927439
27,0.006179626097436994
28,0.004861215415876359
29,0.005455574581865221
30,0.005486156404949725
31,0.005184046153444797
32,0.005305813089944422
33,0.005109624580945819
34,0.00525810329709202
35,0.005233191151637584
36,0.0055783983855508265
37,0.0052905269293114544
38,0.005368332746438682
39,0.005319831115193665
40,0.0048763842764310535
41,0.004156133118085563
42,0.004977752130944282
43,0.004497969532385468
44,0.004939208559226245
45,0.004164847016800195
46,0.005015371055342257
47,0.004633144971448928
48,0.004299067859537899
49,0.004196670909877866
50,0.005963852957356721
