epoch,train_l1
1,0.03406172264367342
2,0.01014392841141671
3,0.00584566040430218
4,0.004479145328514278
5,0.004034890860784799
6,0.003565640300512314
7,0.003539252728223801
8,0.003341725734062493
9,0.0032327642594464122
10,0.003092301513534039
11,0.002900288216769695
12,0.0027144872676581142
13,0.0027812525979243217
14,0.002629980053752661
15,0.002545636048307642
16,0.0023604539316147565
17,0.0023941851453855635
18,0.0022884354507550597
19,0.0023828468262217938
20,0.002233173386193812
21,0.002111499902093783
22,0.0025891441165003925
23,0.0022031844267621638
24,0.002222081345971674
25,0.002121223355643451
26,0.0021231304481625557
27,0.0020519086776766924
28,0.0021306402364280074
29,0.002061871215701103
30,0.0019001615000888705
31,0.0019968635472469034
32,0.0020654599252156913
33,0.002370366790564731
34,0.0020731904555577785
35,0.002007059045135975
36,0.0020917738450225445
37,0.0020012920862063767
38,0.0019788769312435762
39,0.001824353156844154
40,0.001939911195077002
41,0.0017491409764625132
42,0.001879165000282228
43,0.0018857214937452226
44,0.001819860680261627
45,0.0018543415900785477
46,0.0020004787982907148
47,0.0019380312401335686
48,0.001822205421049148
49,0.0018521267385222017
50,0.0021015054697636516
