epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.1650326444581151,0.03462222634026638,1.0954100911319256,2.5676028728485107
2,0.021851301807910204,0.015008009468706755,1.0499053304642438,2.3201303482055664
3,0.014256877209991217,0.011366040589144597,1.7819690424203873,2.607212781906128
4,0.011531460452824832,0.010750756240808047,1.8755645510554313,2.5496814250946045
5,0.009777557482011616,0.008882006737761773,1.812521170526743,2.3958120346069336
6,0.00900160251185298,0.009914578798298653,1.7470028907060624,2.52042555809021
7,0.008847893290221691,0.010137213967167415,2.2105576187372207,2.5249972343444824
8,0.008128292988985777,0.0074497818087156005,2.114348306953907,2.4996345043182373
9,0.007079741843044758,0.006915320212451311,1.7577789625525475,2.4572315216064453
10,0.007150872414931655,0.005570977174032193,1.871057077050209,2.539713144302368
11,0.006070673195645213,0.005913087560866888,1.9123553925752639,2.3334221839904785
12,0.006451114658266306,0.009152577258646488,1.9010334511101246,2.541788339614868
13,0.007176773645915091,0.009935316987908803,1.8226328067481519,2.5990078449249268
14,0.007244531773030758,0.00623693994174783,2.2322908735275266,2.529184579849243
15,0.006210591094568372,0.004468775587156415,2.125532442033291,2.4571590423583984
16,0.005173591326456517,0.008448545606090473,1.7738907217979432,2.4486515522003174
17,0.007886412811931223,0.007553856318386702,2.200948043465614,2.531280279159546
18,0.007139255327638238,0.007978023244784428,2.1452575382590293,2.483797788619995
19,0.007250343393534422,0.0064086138199155145,2.22761461853981,2.4746601581573486
20,0.005455212641973049,0.005387862929357932,2.0631718963384627,2.3575680255889893
21,0.005421117504592985,0.00546471609805639,1.970641629397869,2.3902876377105713
22,0.00526345174992457,0.0068976255133748055,2.1053956919908523,2.3622841835021973
23,0.005248499044682831,0.0037377142490675817,2.0180988001823423,2.3444530963897705
24,0.005129233112093061,0.005154833985635867,2.025543901324272,2.3412368297576904
25,0.004503858317621052,0.003694356777347051,1.6594643843173982,2.3857858180999756
26,0.003948449932504445,0.0038332032003941443,1.7178659439086914,2.19266939163208
27,0.003885998351033777,0.0035314294867790663,1.79241118311882,2.1517152786254883
28,0.0038644098467193544,0.0049033903588469215,1.6173635551333427,2.2160274982452393
29,0.0036887274496257305,0.003899079281836748,1.7138607968389987,2.305246591567993
30,0.0036045911139808593,0.004149857012984844,1.9391250258684158,2.2247402667999268
31,0.003630623514764011,0.003929355575774725,1.8270556956529618,2.204153299331665
32,0.004274908686056733,0.006398738970836768,1.5694292917847634,2.3671514987945557
33,0.00400026906048879,0.004289966309443116,1.7994558355212211,2.434861421585083
34,0.004282551957294345,0.007534694607154681,1.6906816869974137,2.5032005310058594
35,0.004822587762027979,0.005839770409063651,1.974272329211235,2.327733278274536
36,0.003596448362804949,0.003985286672384693,1.7698689746856688,2.2042837142944336
37,0.0033327186550013723,0.004036886904102106,1.8782356870174408,2.160249948501587
38,0.0035878592054359613,0.0027078928945299527,1.7924287965893746,2.333679676055908
39,0.0033238526503555476,0.0033070834604306864,1.8159602189064026,2.1739048957824707
40,0.0033066370035521684,0.002924870538453643,1.8129663491249084,2.1781532764434814
41,0.0032522785267792642,0.0029250179918912742,1.874764745235443,2.182077646255493
42,0.003220014600083232,0.002862352286823667,1.8355162465572357,2.116015911102295
43,0.0032434233161620796,0.00309485005429731,1.805486249923706,2.180225372314453
44,0.0032079513953067362,0.0027112936010011113,1.8345351040363311,2.1722216606140137
45,0.0031581799034029246,0.0027871768241031812,1.916392058134079,2.195142984390259
46,0.0031450810737442226,0.0031416421899428735,1.8740506339073182,2.173969030380249
47,0.0031355767953209577,0.002669268726514509,1.8779460322856902,2.2037830352783203
48,0.0030998825281858444,0.002859070556811415,1.8560768210887908,2.1861178874969482
49,0.0030750362353865056,0.002865976170421793,1.8915294408798218,2.1972644329071045
50,0.003194080658722669,0.0038238836165804127,1.717962647676468,2.2434706687927246
