epoch,train_l1
1,0.08299012562260032
2,0.02282127518206835
3,0.014938850030303001
4,0.009558597118593753
5,0.008487310917116702
6,0.007683825488202274
7,0.006376757281832397
8,0.0058455053810030225
9,0.00564267645124346
10,0.005656595986802131
11,0.005427735974080861
12,0.005146591963712126
13,0.0052607114939019085
14,0.004803568359930069
15,0.004416401330381632
16,0.004400450540706515
17,0.004142975199501961
18,0.00414908898761496
19,0.004080040410626679
20,0.004185422293376178
21,0.004496971557382494
22,0.004120705330278724
23,0.003812902090139687
24,0.00403616092633456
25,0.004199766053352505
26,0.004423009199090302
27,0.0048211652785539625
28,0.003843794984277338
29,0.00349540961207822
30,0.0032497537904419005
31,0.0037413906515575946
32,0.0036984645505435763
33,0.003361347569152713
34,0.003289975062943995
35,0.003253133699763566
36,0.0032007725862786174
37,0.0031503511662594975
38,0.0030980641930364074
39,0.0032858502957969905
40,0.0032379225920885803
41,0.00306403067195788
42,0.003030086944345385
43,0.002997272328939289
44,0.00300142131280154
45,0.002937093947548419
46,0.002834436275297776
47,0.0030795038922224196
48,0.0028573205228894947
49,0.002830479897093028
50,0.003076772354543209
