epoch,train_l1
1,0.1175217367708683
2,0.022187642473727464
3,0.016549415420740843
4,0.014594241306185722
5,0.013642250373959542
6,0.012945529408752918
7,0.012359070796519519
8,0.011781772766262293
9,0.011178745152428747
10,0.010428028497844934
11,0.009919929555617274
12,0.00978503305464983
13,0.009810849921777845
14,0.009174556280486286
15,0.009035572255961598
16,0.008799005029723049
17,0.008868493153713644
18,0.008424231931567192
19,0.008352605774998665
20,0.00811428197659552
21,0.007916289833374321
22,0.007897649467922747
23,0.007795080221258104
24,0.007565302536822856
25,0.007677521058358252
26,0.0073620818741619585
27,0.007443298208527267
28,0.007150176893919707
29,0.007110127988271415
30,0.007071968074887991
31,0.006876980485394597
32,0.006948658591136336
33,0.006634350796230137
34,0.008075495008379221
35,0.008239544983953238
36,0.00681038508657366
37,0.006210025260224938
38,0.006139901280403137
39,0.006119029694236815
40,0.006007089880295097
41,0.005908049498684704
42,0.0058834007615223526
43,0.00585165811702609
44,0.005851004682481289
45,0.005660505047999322
46,0.005653262431733311
47,0.005552446437068283
48,0.005559658021666109
49,0.0054786531394347545
50,0.005417634411714971
