epoch,train_l1
1,0.08447510775178671
2,0.02406346978619695
3,0.01619443212635815
4,0.012107209423556925
5,0.009188821124844253
6,0.008080913047306239
7,0.007529687462374568
8,0.006987799229100347
9,0.006175430561415851
10,0.006157072237692773
11,0.005698996908031404
12,0.005195272332057357
13,0.005075985551811755
14,0.005427376553416252
15,0.00500573888188228
16,0.004978000205010175
17,0.004763237128499896
18,0.004163233623839915
19,0.003913290535565466
20,0.003938849794212729
21,0.003606053190305829
22,0.0035470845154486597
23,0.0038648260734044015
24,0.003913053469732404
25,0.003366972361691296
26,0.0031207572913262995
27,0.0030469254613853993
28,0.003014679162297398
29,0.002901326243299991
30,0.002767131770960987
31,0.00305602706852369
32,0.0030815417668782173
33,0.0028422415733803065
34,0.0028002479672431945
35,0.002626471902476624
36,0.0025850661867298187
37,0.00255810227827169
38,0.0029372536635492
39,0.0029232148872688412
40,0.002875050329603255
41,0.002561778835952282
42,0.002390287038870156
43,0.0023513432790059595
44,0.0023338760668411853
45,0.0023268918215762825
46,0.0022409573791082947
47,0.0023430155555251987
48,0.0022836866648867724
49,0.0022544470860157164
50,0.002241810077102855
