variant,seed,epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
P06_concat_scalar_plus_sincos_Pcyc,0,1,0.04821613539010286,0.01986566587136342,0.9367642859369516,2.9398059844970703
P06_concat_scalar_plus_sincos_Pcyc,0,2,0.016408128701150416,0.01412767257827979,0.5839766217023135,1.3692049980163574
P06_concat_scalar_plus_sincos_Pcyc,0,3,0.012914713360369206,0.012074537288684111,0.7770058253407478,1.41560959815979
P06_concat_scalar_plus_sincos_Pcyc,0,4,0.011777221970260144,0.010491305783104438,1.069530331492424,1.4049626588821411
P06_concat_scalar_plus_sincos_Pcyc,0,5,0.011218391549773514,0.011357399706657115,0.9547789718955755,1.4826453924179077
P06_concat_scalar_plus_sincos_Pcyc,0,6,0.009321689438074827,0.006317051235013283,0.9114201930165291,1.3791656494140625
P06_concat_scalar_plus_sincos_Pcyc,0,7,0.006467310488224029,0.00528759269330364,1.0373209553956986,1.4027109146118164
P06_concat_scalar_plus_sincos_Pcyc,0,8,0.005318480245769024,0.004866096549309217,0.8343314175307751,1.3418878316879272
P06_concat_scalar_plus_sincos_Pcyc,0,9,0.004769906178116798,0.004569602449639485,0.8379066641628742,1.3461166620254517
P06_concat_scalar_plus_sincos_Pcyc,0,10,0.004842085200361907,0.004199254004141459,0.9036159199476242,1.3866169452667236
P06_concat_scalar_plus_sincos_Pcyc,0,11,0.00424380318261683,0.004350603808863805,0.9279699109494686,1.2773569822311401
P06_concat_scalar_plus_sincos_Pcyc,0,12,0.004253181284293532,0.005188078870280431,1.0777532562613488,1.347838282585144
P06_concat_scalar_plus_sincos_Pcyc,0,13,0.0041931419703178105,0.0036148382888103905,1.0009899070858956,1.354530930519104
P06_concat_scalar_plus_sincos_Pcyc,0,14,0.003652228896971792,0.003505949629470706,0.8811625792086124,1.2796084880828857
P06_concat_scalar_plus_sincos_Pcyc,0,15,0.003537840726785362,0.0032443170113345752,1.0520640939474106,1.2373623847961426
P06_concat_scalar_plus_sincos_Pcyc,0,16,0.0031709576142020524,0.0030462633496007095,0.7524236559867858,1.2799344062805176
P06_concat_scalar_plus_sincos_Pcyc,0,17,0.003269573061261326,0.0032545710698916363,0.9026974479854107,1.315569281578064
P06_concat_scalar_plus_sincos_Pcyc,0,18,0.0031880011525936424,0.0031431480310857296,1.1180104798078536,1.2421172857284546
P06_concat_scalar_plus_sincos_Pcyc,0,19,0.0030954339122399688,0.0030936758714513136,1.1205686801671981,1.2399603128433228
P06_concat_scalar_plus_sincos_Pcyc,0,20,0.0030328280245885252,0.0032584152829188565,0.91400883898139,1.3051999807357788
P06_concat_scalar_plus_sincos_Pcyc,0,21,0.0031457284674979748,0.002986214213216534,1.08579181432724,1.3063610792160034
P06_concat_scalar_plus_sincos_Pcyc,0,22,0.0028627350949682294,0.002942883105088885,0.887876990288496,1.276226282119751
P06_concat_scalar_plus_sincos_Pcyc,0,23,0.0028113589936401696,0.0031340278040331146,1.1210014853626489,1.2578474283218384
P06_concat_scalar_plus_sincos_Pcyc,0,24,0.0028110044868662953,0.0029236332405931675,1.098861101269722,1.261168122291565
P06_concat_scalar_plus_sincos_Pcyc,0,25,0.0027506872126832603,0.002650711739149231,0.9815753266215325,1.2885611057281494
P06_concat_scalar_plus_sincos_Pcyc,0,26,0.0029312916041817514,0.003346045662720616,1.017625577300787,1.3034721612930298
P06_concat_scalar_plus_sincos_Pcyc,0,27,0.0029942378227133305,0.003979891538619995,0.8324474532902241,1.3135384321212769
P06_concat_scalar_plus_sincos_Pcyc,0,28,0.0027830164704937487,0.002912084607837292,1.0453194922208786,1.2952309846878052
P06_concat_scalar_plus_sincos_Pcyc,0,29,0.002756183760939166,0.002802099110200428,0.9101574379205704,1.36663019657135
P06_concat_scalar_plus_sincos_Pcyc,0,30,0.0026142702135257424,0.0026321923181128045,1.0827002577483653,1.2705817222595215
P06_concat_scalar_plus_sincos_Pcyc,0,31,0.0027268641535192727,0.00340354573339797,0.9400071583688259,1.2711902856826782
P06_concat_scalar_plus_sincos_Pcyc,0,32,0.0027443719888105987,0.0027130424725608183,1.007888743057847,1.28689444065094
P06_concat_scalar_plus_sincos_Pcyc,0,33,0.0027154997258912773,0.00259797448793856,1.0232321445643902,1.259477972984314
P06_concat_scalar_plus_sincos_Pcyc,0,34,0.002580430777743459,0.0026681260922207283,0.9480316418409348,1.270283818244934
P06_concat_scalar_plus_sincos_Pcyc,0,35,0.0028232368582393973,0.0030154677000469887,1.1621256375312805,1.2489137649536133
P06_concat_scalar_plus_sincos_Pcyc,0,36,0.002723250613780692,0.0024367114708114127,1.1461526107788087,1.2581206560134888
P06_concat_scalar_plus_sincos_Pcyc,0,37,0.0028117805311921986,0.002324741244172821,0.9970242349803448,1.2572660446166992
P06_concat_scalar_plus_sincos_Pcyc,0,38,0.002382368117105216,0.0022908698659963333,1.07032350897789,1.2416634559631348
P06_concat_scalar_plus_sincos_Pcyc,0,39,0.00237530863028951,0.002494396632895447,0.8759062074124813,1.2599868774414062
P06_concat_scalar_plus_sincos_Pcyc,0,40,0.002345239135902375,0.0024700752154995617,1.1096571737527847,1.2148661613464355
P06_concat_scalar_plus_sincos_Pcyc,0,41,0.0023401308176107705,0.0024912091634737756,1.1117339622974396,1.2111049890518188
P06_concat_scalar_plus_sincos_Pcyc,0,42,0.002401297299657017,0.003350483522248956,1.0670775216817856,1.2390846014022827
P06_concat_scalar_plus_sincos_Pcyc,0,43,0.0023217200650833547,0.0023975028531052745,0.8071713369339705,1.260076880455017
P06_concat_scalar_plus_sincos_Pcyc,0,44,0.0022855196974705906,0.00254023836280864,1.108834731578827,1.2323133945465088
P06_concat_scalar_plus_sincos_Pcyc,0,45,0.002262559946393594,0.002426276126733193,0.9979789863526821,1.2108569145202637
P06_concat_scalar_plus_sincos_Pcyc,0,46,0.002340263770893216,0.0019969582074106885,0.9071530529856682,1.3018687963485718
P06_concat_scalar_plus_sincos_Pcyc,0,47,0.0023534185695461927,0.002531403129418882,0.9201128216087818,1.2892144918441772
P06_concat_scalar_plus_sincos_Pcyc,0,48,0.0025059259310364723,0.0022128601827157233,0.8881226143985986,1.3102465867996216
P06_concat_scalar_plus_sincos_Pcyc,0,49,0.0022380576888099313,0.002156056947289751,0.8659068899601698,1.2045457363128662
P06_concat_scalar_plus_sincos_Pcyc,0,50,0.0023078342829830943,0.0020347432896065023,0.8560057158768177,1.2398163080215454
