epoch,train_l1,val_l1,grad_norm_mean,grad_norm_max
1,0.14679474599659442,0.05296400705209145,1.0301409205794334,4.365919589996338
2,0.04064356196671724,0.0301263528661086,0.903868705034256,2.378826856613159
3,0.02430023916065693,0.01579762063920498,0.7399628266692162,1.8986960649490356
4,0.013763311635702848,0.010519549967004703,1.6062950862944125,2.8450727462768555
5,0.010243041031062603,0.011696764196340855,1.851953452937305,2.664724588394165
6,0.00954611566849053,0.007648418872402265,1.9838501664996147,2.5556790828704834
7,0.008259487883187831,0.007006198526001894,1.8736489382386208,2.518519639968872
8,0.008083605095744134,0.009652958538096685,2.0095384484529495,2.463571071624756
9,0.007928717890754342,0.0069385425975689525,1.9645564687252044,2.4941437244415283
10,0.006852132887579501,0.00925513650648869,1.6144286240637302,2.4989230632781982
11,0.0063100990513339636,0.0056486228982416484,1.720381873548031,2.3635661602020264
12,0.005920093539170921,0.006997742117024385,1.7086298804730178,2.1941418647766113
13,0.006981345717795193,0.007706613960460975,1.862422700226307,2.4480161666870117
14,0.007697847341187298,0.005669219491000359,1.78555191218853,2.4557783603668213
15,0.007777501209639013,0.005307451786043553,1.9916974186897278,2.515626907348633
16,0.007643507053144276,0.006765831870814929,2.0035118052363394,2.477214813232422
17,0.00814570722170174,0.006665238215086551,2.1329491850733757,2.4589123725891113
18,0.007472548130899668,0.006108504433471423,1.9314570447802544,2.4615774154663086
19,0.005683549628593028,0.005604793711637075,1.800891801416874,2.27694034576416
20,0.006874168058857322,0.007706706627057149,1.7776042971014976,2.4794726371765137
21,0.006416874416172505,0.004795680664336452,1.9284165707230567,2.429711103439331
22,0.006638804778922349,0.007021935799947152,1.8420953354239464,2.396498203277588
23,0.006184378135949373,0.0069657009668075125,1.955657631456852,2.378981590270996
24,0.006815397925674915,0.004887878930626007,1.7799581786990166,2.409766912460327
25,0.0050810936186462645,0.005524128532180419,1.7239062523841857,2.254068374633789
26,0.005297920224256814,0.005916187503876595,1.7688898074626922,2.268486976623535
27,0.005590369103010744,0.0052690100856125355,1.821658351123333,2.3318865299224854
28,0.004842894824687392,0.004372478283655185,1.7213822269439698,2.143815040588379
29,0.004845942554529756,0.004287932641231096,1.688746809065342,2.247681140899658
30,0.005256601935252547,0.004445553542329715,1.5237676653265952,2.27112078666687
31,0.005224549418780953,0.0050710138255873555,1.6703686520457268,2.348033905029297
32,0.005468573544640094,0.004490578779950738,1.9459219247102737,2.321840763092041
33,0.005632572709582746,0.008725334317065202,1.7852961494028567,2.3703198432922363
34,0.005252518714405597,0.004238730386042824,1.692989487349987,2.323969841003418
35,0.0048964816494844856,0.007877482961003598,1.4691723936796188,2.303720712661743
36,0.0047349405102431776,0.004266176498136842,1.6544020903110503,2.3530423641204834
37,0.004308704517316073,0.004107728654232163,1.740094885826111,2.084066867828369
38,0.00424087043153122,0.004553878088839925,1.7022847422957421,2.08050537109375
39,0.004230958947446197,0.003993219319874277,1.6806613582372665,2.2668099403381348
40,0.005303189884871245,0.003801322183929957,1.6772257202863694,2.3027284145355225
41,0.004775182944722473,0.004175033885985613,1.8625211653113365,2.2515015602111816
42,0.004415692433249205,0.004634612562278142,1.6933045053482056,2.2506370544433594
43,0.004205954873468727,0.0040716229794690246,1.7556044188141824,2.196425676345825
44,0.004764040638692677,0.004969694221822115,1.993574481010437,2.2464897632598877
45,0.004976883211638778,0.0048696126502293805,1.6931380116939545,2.3047523498535156
46,0.003990486094262451,0.0035318270361480806,1.7249922320246696,2.1330976486206055
47,0.003941900481004268,0.004140832837527761,1.666989291906357,2.154938220977783
48,0.004358345433138311,0.006154908977735501,1.5978017491102219,2.218065023422241
49,0.004081277712248266,0.003305216087028384,1.6234828111529351,2.2178027629852295
50,0.004244880883488804,0.004050038289278746,1.6372584822773932,2.230158805847168
