epoch,train_l1
1,0.03409317599609494
2,0.010123711386695504
3,0.006196960699744522
4,0.004538092247676104
5,0.0039969334588386115
6,0.003947050098795444
7,0.003544584875926375
8,0.0034335530456155536
9,0.0032615019078366457
10,0.003103587203659117
11,0.00296435589552857
12,0.0028601106675341724
13,0.0026930112671107054
14,0.0027050135913304985
15,0.0024810515297576784
16,0.00266329416888766
17,0.0024207685189321635
18,0.002313772609923035
19,0.002311799863819033
20,0.002213040990754962
21,0.0022750468668527903
22,0.0022250412066932767
23,0.0021959440666250883
24,0.0021087845496367665
25,0.002243855193955824
26,0.001991467250045389
27,0.0019991207879502325
28,0.0020100517640821635
29,0.0023214269895106554
30,0.0019882162008434535
31,0.002110264009097591
32,0.001924784133443609
33,0.0019391785201150924
34,0.0020334124856162816
35,0.00202828110079281
36,0.0020186932745855303
37,0.0019006422918755562
38,0.001909520603949204
39,0.0019323982403147966
40,0.0019798388925846666
41,0.0017620769061613827
42,0.0017862477712333202
43,0.0017485833202954381
44,0.0021098998171510176
45,0.0017782903357874602
46,0.0018322241900023072
47,0.0019078548846300691
48,0.0018773098569363357
49,0.001926121119176969
50,0.0017557101848069579
