epoch,train_l1
1,0.11819755371659994
2,0.036675314623862504
3,0.0236756425909698
4,0.019298874158412218
5,0.016355328038334848
6,0.016721504060551524
7,0.016367207020521163
8,0.01496028414927423
9,0.013659687801264227
10,0.012241592202335595
11,0.014685478303581476
12,0.014105113791301846
13,0.01290425312705338
14,0.011650421507656574
15,0.011217928514815867
16,0.011112937536090613
17,0.01159606452099979
18,0.010444692624732852
19,0.010211194921284915
20,0.008752833651378751
21,0.01026464166585356
22,0.008099750950932502
23,0.009775331211276352
24,0.009654429294168949
25,0.0076333237858489155
26,0.007534744064323604
27,0.007465748959220946
28,0.007616413189098239
29,0.006471532457508147
30,0.006542900549247861
31,0.0053604961931705475
32,0.005270196998026222
33,0.006157955229282379
34,0.006065567205660045
35,0.0054776746034622195
36,0.004868032112717628
37,0.0058247604966163635
38,0.004435463384725153
39,0.005360721980687231
40,0.00511793969431892
41,0.004676646555308253
42,0.004917718179058284
43,0.00613136168802157
44,0.004567272469867021
45,0.004729931107722223
46,0.004002862190827727
47,0.004522221321240067
48,0.005977511974051595
49,0.004871366817969829
50,0.005074004193302244
