epoch,train_l1
1,0.029915214609354736
2,0.012858011331409215
3,0.01205718180630356
4,0.011763989934697747
5,0.011660724109970034
6,0.008303687991574406
7,0.005995061723515391
8,0.005376747774425894
9,0.004975482122972608
10,0.004566653950605542
11,0.004383266100194305
12,0.004140561206731945
13,0.003516512990463525
14,0.003146731103770435
15,0.002964300925377756
16,0.0031335279229097067
17,0.003002379979006946
18,0.0028944559837691484
19,0.0028272082156036047
20,0.002731077326461673
21,0.002685857318574563
22,0.0026436520204879345
23,0.0025278423784766348
24,0.0024877490929793565
25,0.002447056466480717
26,0.002456559045240283
27,0.0023498435912188143
28,0.002350042604375631
29,0.002319706242997199
30,0.002246778889093548
31,0.0021074610576033593
32,0.002415723043959588
33,0.002508092820644379
34,0.0024950825690757484
35,0.0021298781340010463
36,0.0020786250825040042
37,0.002211093489313498
38,0.001975231566466391
39,0.001971734062535688
40,0.002095418039243668
41,0.0021720990363974122
42,0.0022452002263162285
43,0.002189506908180192
44,0.0019929502892773597
45,0.0019773752870969473
46,0.001930870374199003
47,0.001923104537418112
48,0.0019834786828141658
49,0.0018715303868521004
50,0.0019281309586949647
