variant,seed,bin,n,NMSE,MAE,SSIM
P04_generic_film_scalar_Pcyc,1,small,100,0.9765253486714314,0.8235479128360749,0.7102784245512295
P04_generic_film_scalar_Pcyc,2,abs_Pcyc_gt_0p25,100,0.9767690769902434,0.8205154758691787,0.5667356478851915
P04_generic_film_scalar_Pcyc,2,abs_Pcyc_le_0p25,100,0.976178483703777,0.8278720237545132,0.7588909065325885
P04_generic_film_scalar_Pcyc,2,large,100,0.9757073146844057,0.8230433921621303,0.7264891316991293
P04_generic_film_scalar_Pcyc,2,medium,100,0.9765167931185061,0.8234998923540116,0.7299058111987694
P04_generic_film_scalar_Pcyc,2,small,100,0.9771314190872499,0.8235184705257416,0.7105732806074135
P05_generic_film_sincos_Pcyc,0,abs_Pcyc_gt_0p25,100,0.9870694883513988,0.8250502669811248,0.5612629783853456
P05_generic_film_sincos_Pcyc,0,abs_Pcyc_le_0p25,100,0.9868784591024166,0.8329906420609385,0.7557472332005232
P05_generic_film_sincos_Pcyc,0,large,100,0.9862352928329469,0.8277218311724036,0.7231071909855433
P05_generic_film_sincos_Pcyc,0,medium,100,0.9882839553409849,0.8286739099025726,0.7260018823911847
P05_generic_film_sincos_Pcyc,0,small,100,0.9863151461796441,0.8279708313941956,0.7069636426142952
P05_generic_film_sincos_Pcyc,1,abs_Pcyc_gt_0p25,100,0.9885037726751427,0.8257039415836335,0.5608637256024375
P05_generic_film_sincos_Pcyc,1,abs_Pcyc_le_0p25,100,0.9885926742787644,0.8337004909810332,0.7554496841438839
P05_generic_film_sincos_Pcyc,1,large,100,0.9881780248539803,0.828554938537906,0.7226432496997903
P05_generic_film_sincos_Pcyc,1,medium,100,0.9885474742125839,0.8288810712099075,0.7260143793761766
P05_generic_film_sincos_Pcyc,1,small,100,0.9888428709993988,0.8289227670431137,0.7065781539765343
P05_generic_film_sincos_Pcyc,2,abs_Pcyc_gt_0p25,100,0.9809883066239514,0.8225173169374466,0.5639748055987972
P05_generic_film_sincos_Pcyc,2,abs_Pcyc_le_0p25,100,0.9802541790495937,0.8300996097092775,0.7573793262204971
P05_generic_film_sincos_Pcyc,2,large,100,0.9805351762159004,0.8253141617534137,0.724690107167774
P05_generic_film_sincos_Pcyc,2,medium,100,0.9814084413809667,0.8258279168605804,0.727917375523532
P05_generic_film_sincos_Pcyc,2,small,100,0.980428697935445,0.8253520029783249,0.7088707059287177
P06_concat_scalar_plus_sincos_Pcyc,0,abs_Pcyc_gt_0p25,100,0.9853721658909314,0.8243685376644134,0.5619616945536179
P06_concat_scalar_plus_sincos_Pcyc,0,abs_Pcyc_le_0p25,100,0.9844055683113327,0.8319185456049811,0.7561784330108071
P06_concat_scalar_plus_sincos_Pcyc,0,large,100,0.9847516390549366,0.8270481283014471,0.723444881095983
P06_concat_scalar_plus_sincos_Pcyc,0,medium,100,0.9861528432835069,0.8278565835952759,0.7265537500095882
P06_concat_scalar_plus_sincos_Pcyc,0,small,100,0.9847132905373184,0.827276611328125,0.7074877417270993
P06_concat_scalar_plus_sincos_Pcyc,1,abs_Pcyc_gt_0p25,100,0.8696774201873609,0.7694170480966568,0.6081921034676474
P06_concat_scalar_plus_sincos_Pcyc,1,abs_Pcyc_le_0p25,100,0.8709318861012747,0.7747324953988656,0.7815857486523718
P06_concat_scalar_plus_sincos_Pcyc,1,large,100,0.8713510427019089,0.771939364948658,0.7514887123997508
P06_concat_scalar_plus_sincos_Pcyc,1,medium,100,0.8721529503602096,0.7731921622157096,0.7549111608556811
P06_concat_scalar_plus_sincos_Pcyc,1,small,100,0.873559560859349,0.7715949609875679,0.7379810286386459
