ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Leave-One-Family-Out OOD,leave_one_family_out_ood,P04_generic_film_scalar_Pcyc,2,1.035827730441742,31.339997030048085,0.5574425405525242,0.002309004474664107,0.3922420154516294,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P05_generic_film_sincos_Pcyc,0,1.032337717282079,31.353574722931736,0.5549342102976367,0.0023786263493821027,0.39225432440201985,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P05_generic_film_sincos_Pcyc,1,0.9948807945113219,31.51376304482885,0.5622801898566955,0.001184405601816252,0.39224711595161355,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P05_generic_film_sincos_Pcyc,2,0.9897040442624174,31.536422010969964,0.5660327053936749,0.0013719828485045582,0.3922440472016751,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P06_concat_scalar_plus_sincos_Pcyc,0,0.9924891765956935,31.524259365022854,0.5658544767007819,0.0015414482564665376,0.3914925761420454,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P06_concat_scalar_plus_sincos_Pcyc,1,1.3279768317094192,30.322609109570827,0.49277352914748174,0.004288320566993207,0.391493402231572,100,evaluated
Leave-One-Family-Out OOD,leave_one_family_out_ood,P06_concat_scalar_plus_sincos_Pcyc,2,2.748927819507187,27.402221626808778,0.34592831006865277,0.005965611372375861,0.3914938049505872,100,evaluated
Random-ET OOD,random_et_ood,P00_rsbfilm_scalar_Pcyc,0,1.11274112693641,28.89205819138978,0.40773127161200806,0.003369546919129789,1.6821024269110056,100,evaluated
Random-ET OOD,random_et_ood,P00_rsbfilm_scalar_Pcyc,1,1.3234714227074433,28.328031145389076,0.34995096281717963,0.0068436246493365615,1.6820952574098191,100,evaluated
Random-ET OOD,random_et_ood,P00_rsbfilm_scalar_Pcyc,2,1.2106426604928264,28.51401811884803,0.34517206578043286,0.007462856241036206,1.6820892867608928,100,evaluated
Random-ET OOD,random_et_ood,P01_rsbfilm_no_Pcyc,0,1.2282790976721814,28.53710294132116,0.3595003296054131,0.006924902978353202,1.6820578042196574,100,evaluated
Random-ET OOD,random_et_ood,P01_rsbfilm_no_Pcyc,1,7.05198931387283,22.26644990712412,0.06530329104763972,0.03926245889626443,1.6820647321207798,100,evaluated
