epoch,train_l1
1,0.2254585187882185
2,0.03311521427705884
3,0.016524582877755167
4,0.013004479324445128
5,0.014304581889882683
6,0.010514767863787711
7,0.010112371039576828
8,0.009738546251319348
9,0.00901367398444563
10,0.007790298024192452
11,0.007090746546164155
12,0.006842973814345896
13,0.0064823890617117285
14,0.006314045479521155
15,0.007326438324525952
16,0.008182980101555586
17,0.005944852381944656
18,0.00580921973567456
19,0.0057237837463617325
20,0.005626523550599814
21,0.005553079380188137
22,0.005484239566139876
23,0.005792834206949919
24,0.005443410652223975
25,0.005686480810400098
26,0.00713420647662133
27,0.006758453529328108
28,0.005473526904825121
29,0.005254966495558619
30,0.005235960951540619
31,0.005154253598302603
32,0.005027534316759556
33,0.0049609017744660375
34,0.004939848084468394
35,0.004850895027630031
36,0.004845904945395887
37,0.004778123467694968
38,0.004753469920251519
39,0.004950624064076692
40,0.00798988866386935
41,0.006474945733789355
42,0.005725333227310329
43,0.006689587372820824
44,0.005055044749751687
45,0.0051261827792041005
46,0.004380612215027213
47,0.004422515155747533
48,0.004383172777015716
49,0.004313008533790708
50,0.004805771491955966
